pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-50,x,88,0,22,x,1,0.3830974170123227,None,22,0,88,0,,,,,199.64501579100033,,199.63950183300767,199.64501579100033,200.6384114579996,200.6384114579996,200.6384114579996,200.6384114579996,200.6384114579996,201.6296929579985,201.6296929579985,202.02265387499938,x,1,0.3830974170123227,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
150,v,89,1,22,v,1,0.42082400000072084,None,22,1,89,1,,,,,202.03312249999726,,202.0233695830102,202.03312249999726,203.0212943330116,203.0212943330116,203.0212943330116,203.0212943330116,203.02909674998955,204.01296329099569,204.01296329099569,204.43906845801394,v,1,0.42082400000072084,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
50,c,90,2,22,c,1,0.3110014999983832,None,22,2,90,2,,,,,204.44874516600976,,204.43960570800118,204.44874516600976,205.43813737499295,205.43813737499295,205.43813737499295,205.43813737499295,205.44515837499057,206.43780625000363,206.43780625000363,206.75567329101614,c,1,0.3110014999983832,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
-150,z,91,3,22,z,1,0.47325270899455063,None,22,3,91,3,,,,,206.7650237499911,,206.75612670800183,206.7650237499911,207.75450333300978,207.75450333300978,207.75450333300978,207.75450333300978,207.7612414160103,208.7545205829956,208.7545205829956,209.22957075000159,z,1,0.47325270899455063,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
-50,x,92,0,23,x,1,0.027631083998130634,None,23,0,92,0,,,,,209.24065283298842,,209.2301062500046,209.24065283298842,210.2219380410097,210.2219380410097,210.2219380410097,210.2219380410097,210.23788454101305,211.23023116600234,211.23023116600234,211.26333262500702,x,1,0.027631083998130634,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
150,v,93,1,23,v,1,0.22156929201446474,None,23,1,93,1,,,,,211.27425483299885,,211.26388720801333,211.27425483299885,212.2553749580111,212.2553749580111,212.2553749580111,212.2553749580111,212.28853749998962,213.2615068749874,213.2615068749874,213.49047945800703,v,1,0.22156929201446474,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
50,c,94,2,23,c,1,0.3233189579914324,None,23,2,94,2,,,,,213.5015020830033,,213.4911676660122,213.5015020830033,214.48883141600527,214.48883141600527,214.48883141600527,214.48883141600527,214.4957302910043,215.48757529101567,215.48757529101567,215.82336229100474,c,1,0.3233189579914324,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
-150,z,95,3,23,x,0,0.11657304098480381,None,23,3,95,3,,,,,215.83235329101444,,215.823935583001,215.83235329101444,216.82138070798828,216.82138070798828,216.82138070798828,216.82138070798828,216.82805979100522,217.82132916600676,217.82132916600676,217.93936537500122,x,0,0.11657304098480381,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
-50,x,96,0,24,x,1,0.22994387499056756,None,24,0,96,0,,,,,217.9456174999941,,217.93988662501215,217.9456174999941,218.95547291601542,218.95547291601542,218.95547291601542,218.95547291601542,218.95547291601542,219.93888595799217,219.93888595799217,220.17484129100922,x,1,0.22994387499056756,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
150,v,97,1,24,v,1,0.4779519170115236,None,24,1,97,1,,,,,220.1884816249949,,220.17526916600764,220.1884816249949,221.17156491600326,221.17156491600326,221.17156491600326,221.17156491600326,221.17859795800177,222.18894158300827,222.18894158300827,222.67306508301408,v,1,0.4779519170115236,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
