thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_dist,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
58,0,58,[np.float64(-0.22111111111111112)],[np.float64(0.28444444444444444)],[1],[0],[0],[1.1230085830029566],['target'],58,0,58,0,149.5013903749932,,5,149.49215912498767,149.5013903749932,149.5013903749932,0.011265167006058618,150.61525966599584,[np.float64(-0.22111111111111112)],[np.float64(0.28444444444444444)],[1],[0],[0],[1.1230085830029566],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
59,0,59,[np.float64(0.17444444444444446)],[np.float64(0.19)],[1],[0],[0],[3.0044398749887478],['target'],59,0,59,0,150.65672850000556,,10,150.64278608298628,150.65672850000556,150.65672850000556,0.027311042009387165,153.64727487499476,[np.float64(0.17444444444444446)],[np.float64(0.19)],[1],[0],[0],[3.0044398749887478],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
60,0,60,[np.float64(-0.15222222222222223)],[np.float64(-0.051111111111111114)],[1],[0],[0],[1.9393635840096977],['target'],60,0,60,0,153.66953062498942,,5,153.65892437499133,153.66953062498942,153.66953062498942,0.011491249984828755,155.59836287499638,[np.float64(-0.15222222222222223)],[np.float64(-0.051111111111111114)],[1],[0],[0],[1.9393635840096977],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
61,0,61,[np.float64(0.14444444444444443)],[np.float64(0.18777777777777777)],[1],[0],[0],[4.355050292011583],['target'],61,0,61,0,155.63948704098584,,10,155.62501562500256,155.63948704098584,155.63948704098584,0.026477124978555366,159.9801200410002,[np.float64(0.14444444444444443)],[np.float64(0.18777777777777777)],[1],[0],[0],[4.355050292011583],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
62,0,62,[np.float64(0.14444444444444443)],[np.float64(0.18777777777777777)],[1],[0],[0],[0.21137974999146536],[None],62,0,62,0,160.01342558299075,,10,160.00166358298156,160.01342558299075,160.01342558299075,0.021362791012506932,160.2130950409919,[np.float64(0.14444444444444443)],[np.float64(0.18777777777777777)],[1],[0],[0],[0.21137974999146536],[None],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
63,0,63,[np.float64(-0.3811111111111111)],[np.float64(0.25555555555555554)],[1],[0],[0],[2.4917051660013385],['target'],63,0,63,0,160.23338791599963,,5,160.2239764999831,160.23338791599963,160.23338791599963,0.01072562500485219,162.71577179100132,[np.float64(-0.3811111111111111)],[np.float64(0.25555555555555554)],[1],[0],[0],[2.4917051660013385],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
64,0,64,[np.float64(-0.3811111111111111)],[np.float64(0.25555555555555554)],[1],[0],[0],[0.7544253749947529],[None],64,0,64,0,162.75689229098498,,10,162.74256570800208,162.75689229098498,162.75689229098498,0.026619749987730756,163.49705020798137,[np.float64(-0.3811111111111111)],[np.float64(0.25555555555555554)],[1],[0],[0],[0.7544253749947529],[None],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
65,0,65,[np.float64(-0.43777777777777777)],[np.float64(-0.49444444444444446)],[1],[0],[0],[2.646804499992868],['target'],65,0,65,0,163.5303663329978,,10,163.51863604100072,163.5303663329978,163.5303663329978,0.021408000000519678,166.16549562499858,[np.float64(-0.43777777777777777)],[np.float64(-0.49444444444444446)],[1],[0],[0],[2.646804499992868],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
66,0,66,[np.float64(-0.4266666666666667)],[np.float64(-0.04777777777777778)],[1],[0],[0],[1.3868798750045244],['target'],66,0,66,0,166.18754004099173,,5,166.17703870800324,166.18754004099173,166.18754004099173,0.011386750004021451,167.5639929159952,[np.float64(-0.4266666666666667)],[np.float64(-0.04777777777777778)],[1],[0],[0],[1.3868798750045244],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
67,0,67,[np.float64(0.2911111111111111)],[np.float64(-0.017777777777777778)],[1],[0],[0],[2.1931790829985403],['target'],67,0,67,0,167.60587345800013,,10,167.59005549998255,167.60587345800013,167.60587345800013,0.025891999976010993,169.78330295800697,[np.float64(0.2911111111111111)],[np.float64(-0.017777777777777778)],[1],[0],[0],[2.1931790829985403],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
68,0,68,[np.float64(0.41)],[np.float64(-0.15444444444444444)],[0],[0],[0],[1.4933065829973202],['target'],68,0,68,0,169.8094194160076,,5,169.79814970798907,169.8094194160076,169.8094194160076,0.014633667015004903,171.29154849998304,[np.float64(0.41)],[np.float64(-0.15444444444444444)],[0],[0],[0],[1.4933065829973202],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
69,0,69,[np.float64(0.10444444444444445)],[np.float64(0.2577777777777778)],[1],[0],[0],[3.188913959020283],['target'],69,0,69,0,171.32025049999356,,5,171.3090709579992,171.32025049999356,171.32025049999356,0.01731116700102575,174.49806462498964,[np.float64(0.10444444444444445)],[np.float64(0.2577777777777778)],[1],[0],[0],[3.188913959020283],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
70,0,70,[np.float64(-0.19)],[np.float64(0.17555555555555555)],[1],[0],[0],[2.8029754589952063],['target'],70,0,70,0,174.5258535409812,,5,174.51377945800778,174.5258535409812,174.5258535409812,0.015515417006099597,177.31683554098709,[np.float64(-0.19)],[np.float64(0.17555555555555555)],[1],[0],[0],[2.8029754589952063],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
71,0,71,[np.float64(-0.38555555555555554)],[np.float64(0.2222222222222222)],[1],[0],[0],[3.4771742920274846],['target'],71,0,71,0,177.36221658298746,,10,177.34716474998277,177.36221658298746,177.36221658298746,0.030122083000605926,180.82440845799283,[np.float64(-0.38555555555555554)],[np.float64(0.2222222222222222)],[1],[0],[0],[3.4771742920274846],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
72,0,72,[np.float64(-0.027777777777777776)],[np.float64(-0.15444444444444444)],[1],[0],[0],[2.0592987920099404],['target'],72,0,72,0,180.84929058299167,,5,180.83898749999935,180.84929058299167,180.84929058299167,0.014356458996189758,182.89834862499265,[np.float64(-0.027777777777777776)],[np.float64(-0.15444444444444444)],[1],[0],[0],[2.0592987920099404],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
73,0,73,[np.float64(0.43333333333333335)],[np.float64(-0.14333333333333334)],[1],[0],[0],[2.169567915989319],['target'],73,0,73,0,182.92526916600764,,5,182.9130141659989,182.92526916600764,182.92526916600764,0.0144952499831561,185.0826554579835,[np.float64(0.43333333333333335)],[np.float64(-0.14333333333333334)],[1],[0],[0],[2.169567915989319],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
74,0,74,[np.float64(0.017777777777777778)],[np.float64(-0.06555555555555556)],[1],[0],[0],[2.8000054589938372],['target'],74,0,74,0,185.12293854099698,,10,185.10884908298613,185.12293854099698,185.12293854099698,0.026029375003417954,187.9089376659831,[np.float64(0.017777777777777778)],[np.float64(-0.06555555555555556)],[1],[0],[0],[2.8000054589938372],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
75,0,75,[np.float64(0.017777777777777778)],[np.float64(-0.06555555555555556)],[1],[0],[0],[0.9436222499934956],[None],75,0,75,0,187.95126433297992,,10,187.93706645799102,187.95126433297992,187.95126433297992,0.027889624994713813,188.88074049999705,[np.float64(0.017777777777777778)],[np.float64(-0.06555555555555556)],[1],[0],[0],[0.9436222499934956],[None],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
76,0,76,[np.float64(-0.24555555555555555)],[np.float64(0.4477777777777778)],[1],[0],[0],[2.463485790998675],['target'],76,0,76,0,188.91280187500524,,10,188.90112649998628,188.91280187500524,188.91280187500524,0.020229792018653825,191.36466879100772,[np.float64(-0.24555555555555555)],[np.float64(0.4477777777777778)],[1],[0],[0],[2.463485790998675],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
77,0,77,[np.float64(-0.24555555555555555)],[np.float64(0.4477777777777778)],[1],[0],[0],[0.4293755420076195],[None],77,0,77,0,191.39593041597982,,10,191.38503691600636,191.39593041597982,191.39593041597982,0.0202104999916628,191.8144577500061,[np.float64(-0.24555555555555555)],[np.float64(0.4477777777777778)],[1],[0],[0],[0.4293755420076195],[None],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
78,0,78,[np.float64(-0.24333333333333335)],[np.float64(0.4533333333333333)],[1],[0],[0],[0.3798755409952719],[None],78,0,78,0,191.8468596249877,,10,191.83510887500597,191.8468596249877,191.8468596249877,0.020496832992648706,192.21503812499577,[np.float64(-0.24333333333333335)],[np.float64(0.4533333333333333)],[1],[0],[0],[0.3798755409952719],[None],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
79,0,79,[np.float64(-0.2411111111111111)],[np.float64(0.45666666666666667)],[1],[0],[0],[0.31181412501609884],[None],79,0,79,0,192.24707012498402,,10,192.2356284999987,192.24707012498402,192.24707012498402,0.020435125014046207,192.54749654099578,[np.float64(-0.2411111111111111)],[np.float64(0.45666666666666667)],[1],[0],[0],[0.31181412501609884],[None],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
80,0,80,[np.float64(0.35333333333333333)],[np.float64(0.32666666666666666)],[1],[0],[0],[3.757705249998253],['target'],80,0,80,0,192.56610804100637,,5,192.5577741249872,192.56610804100637,192.56610804100637,0.010124291991814971,196.31557462498313,[np.float64(0.35333333333333333)],[np.float64(0.32666666666666666)],[1],[0],[0],[3.757705249998253],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
81,0,81,[np.float64(0.35333333333333333)],[np.float64(0.32666666666666666)],[1],[0],[0],[0.316736624983605],[None],81,0,81,0,196.34350470799836,,5,196.33207245799713,196.34350470799836,196.34350470799836,0.016295417008223012,196.64886808299343,[np.float64(0.35333333333333333)],[np.float64(0.32666666666666666)],[1],[0],[0],[0.316736624983605],[None],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
82,0,82,[np.float64(-0.27555555555555555)],[np.float64(0.19777777777777777)],[1],[0],[0],[2.6186357910046354],['target'],82,0,82,0,196.67519945799722,,5,196.6637261249998,196.67519945799722,196.67519945799722,0.014685000001918525,199.2824345830013,[np.float64(-0.27555555555555555)],[np.float64(0.19777777777777777)],[1],[0],[0],[2.6186357910046354],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
83,0,83,[np.float64(0.14888888888888888)],[np.float64(-0.4033333333333333)],[1],[0],[0],[2.1868062920111697],['target'],83,0,83,0,199.30922904098406,,5,199.29813387498143,199.30922904098406,199.30922904098406,0.015537583007244393,201.48502395799733,[np.float64(0.14888888888888888)],[np.float64(-0.4033333333333333)],[1],[0],[0],[2.1868062920111697],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
84,0,84,[np.float64(0.028888888888888888)],[np.float64(-0.4777777777777778)],[1],[0],[0],[1.6658084169903304],['target'],84,0,84,0,201.53058845800115,,10,201.51542662500287,201.53058845800115,201.53058845800115,0.030202249996364117,203.18127637499128,[np.float64(0.028888888888888888)],[np.float64(-0.4777777777777778)],[1],[0],[0],[1.6658084169903304],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
85,0,85,[np.float64(-0.32)],[np.float64(-0.48777777777777775)],[1],[0],[0],[2.9174470839789137],['target'],85,0,85,0,203.2004389159847,,5,203.19169558299473,203.2004389159847,203.2004389159847,0.01027516700560227,206.10923633299535,[np.float64(-0.32)],[np.float64(-0.48777777777777775)],[1],[0],[0],[2.9174470839789137],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
86,0,86,[np.float64(0.01888888888888889)],[np.float64(0.06888888888888889)],[1],[0],[0],[2.0407105420017615],['target'],86,0,86,0,206.13702824999928,,5,206.12599308299832,206.13702824999928,206.13702824999928,0.016547624982194975,208.16676037499565,[np.float64(0.01888888888888889)],[np.float64(0.06888888888888889)],[1],[0],[0],[2.0407105420017615],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
87,0,87,[np.float64(0.33555555555555555)],[np.float64(0.2311111111111111)],[1],[0],[0],[2.4516968749812804],['target'],87,0,87,0,208.1925775409909,,5,208.18138641599216,208.1925775409909,208.1925775409909,0.01446441700682044,210.63317200000165,[np.float64(0.33555555555555555)],[np.float64(0.2311111111111111)],[1],[0],[0],[2.4516968749812804],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
88,0,88,[np.float64(-0.24555555555555555)],[np.float64(-0.3622222222222222)],[1],[0],[0],[2.7710172079969198],['target'],88,0,88,0,210.67499637498986,,10,210.66053412499605,210.67499637498986,210.67499637498986,0.02715874998830259,213.43159866600763,[np.float64(-0.24555555555555555)],[np.float64(-0.3622222222222222)],[1],[0],[0],[2.7710172079969198],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
89,0,89,[np.float64(0.18444444444444444)],[np.float64(0.18666666666666668)],[1],[0],[0],[2.3228327500110026],['target'],89,0,89,0,213.45324145798804,,5,213.44312149999314,213.45324145798804,213.45324145798804,0.01136941701406613,215.76603425000212,[np.float64(0.18444444444444444)],[np.float64(0.18666666666666668)],[1],[0],[0],[2.3228327500110026],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
90,0,90,[np.float64(0.10888888888888888)],[np.float64(-0.22333333333333333)],[1],[0],[0],[2.9410820420016535],['target'],90,0,90,0,215.8082484159968,,10,215.79351570800645,215.8082484159968,215.8082484159968,0.02731066700653173,218.7346659580071,[np.float64(0.10888888888888888)],[np.float64(-0.22333333333333333)],[1],[0],[0],[2.9410820420016535],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
91,0,91,[np.float64(0.48)],[np.float64(0.1711111111111111)],[1],[0],[0],[4.033543291006936],['target'],91,0,91,0,218.76221808299306,,5,218.75019370799419,218.76221808299306,218.76221808299306,0.015330541995353997,222.7838050829887,[np.float64(0.48)],[np.float64(0.1711111111111111)],[1],[0],[0],[4.033543291006936],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
92,0,92,[np.float64(0.08888888888888889)],[np.float64(0.2288888888888889)],[1],[0],[0],[2.7177195419790223],['target'],92,0,92,0,222.81029162500636,,5,222.79875008299132,222.81029162500636,222.81029162500636,0.014781500009121373,225.51655495798332,[np.float64(0.08888888888888889)],[np.float64(0.2288888888888889)],[1],[0],[0],[2.7177195419790223],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
93,0,93,[np.float64(0.10222222222222223)],[np.float64(-0.20333333333333334)],[1],[0],[0],[2.0005848330038134],['target'],93,0,93,0,225.5436742909951,,5,225.5318483329902,225.5436742909951,225.5436742909951,0.01509062500554137,227.53251445799833,[np.float64(0.10222222222222223)],[np.float64(-0.20333333333333334)],[1],[0],[0],[2.0005848330038134],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
94,0,94,[np.float64(-0.14)],[np.float64(-0.03777777777777778)],[1],[0],[0],[2.239410959009547],['target'],94,0,94,0,227.57242466599564,,10,227.5592022500059,227.57242466599564,227.57242466599564,0.026485167007194832,229.79867495800136,[np.float64(-0.14)],[np.float64(-0.03777777777777778)],[1],[0],[0],[2.239410959009547],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
95,0,95,[np.float64(0.07444444444444444)],[np.float64(0.4411111111111111)],[1],[0],[0],[2.7129356669902336],['target'],95,0,95,0,229.83074091598974,,10,229.81934774998808,229.83074091598974,229.83074091598974,0.0205161249905359,232.5323480409861,[np.float64(0.07444444444444444)],[np.float64(0.4411111111111111)],[1],[0],[0],[2.7129356669902336],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
96,0,96,[np.float64(-0.3388888888888889)],[np.float64(-0.30333333333333334)],[1],[0],[0],[2.882352958986303],['target'],96,0,96,0,232.55476524998085,,5,232.5439242499997,232.55476524998085,232.55476524998085,0.011398499977076426,235.426370125002,[np.float64(-0.3388888888888889)],[np.float64(-0.30333333333333334)],[1],[0],[0],[2.882352958986303],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
97,0,97,[np.float64(-0.21222222222222223)],[np.float64(-0.2877777777777778)],[1],[0],[0],[1.889579375012545],['target'],97,0,97,0,235.45455708299414,,5,235.44310129099176,235.45455708299414,235.45455708299414,0.016528958978597075,237.33275291600148,[np.float64(-0.21222222222222223)],[np.float64(-0.2877777777777778)],[1],[0],[0],[1.889579375012545],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
98,0,98,[np.float64(0.12666666666666668)],[np.float64(-0.46444444444444444)],[1],[0],[0],[2.036549709009705],['target'],98,0,98,0,237.35944054098218,,5,237.34757362498203,237.35944054098218,237.35944054098218,0.014656499988632277,239.3841973329836,[np.float64(0.12666666666666668)],[np.float64(-0.46444444444444444)],[1],[0],[0],[2.036549709009705],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
99,0,99,[np.float64(-0.07333333333333333)],[np.float64(-0.016666666666666666)],[1],[0],[0],[2.155451250000624],['target'],99,0,99,0,239.42405108298408,,10,239.410893666005,239.42405108298408,239.42405108298408,0.02651941598742269,241.56639529098175,[np.float64(-0.07333333333333333)],[np.float64(-0.016666666666666666)],[1],[0],[0],[2.155451250000624],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
100,0,100,[np.float64(0.2577777777777778)],[np.float64(0.28888888888888886)],[1],[0],[0],[2.222092666022945],['target'],100,0,100,0,241.58828016600455,,5,241.57794374998775,241.58828016600455,241.58828016600455,0.011388000013539568,243.80011366598774,[np.float64(0.2577777777777778)],[np.float64(0.28888888888888886)],[1],[0],[0],[2.222092666022945],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
101,0,101,[np.float64(0.2288888888888889)],[np.float64(0.3888888888888889)],[1],[0],[0],[1.739275917003397],['target'],101,0,101,0,243.83903558299062,,10,243.8261799159809,243.83903558299062,243.83903558299062,0.025895707978634164,245.56550704099936,[np.float64(0.2288888888888889)],[np.float64(0.3888888888888889)],[1],[0],[0],[1.739275917003397],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
102,0,102,[np.float64(0.31777777777777777)],[np.float64(-0.1688888888888889)],[1],[0],[0],[5.550160959013738],['target'],102,0,102,0,245.5875545409799,,5,245.57715220798855,245.5875545409799,245.5875545409799,0.011491500015836209,251.12741541600553,[np.float64(0.31777777777777777)],[np.float64(-0.1688888888888889)],[1],[0],[0],[5.550160959013738],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
103,0,103,[np.float64(-0.25666666666666665)],[np.float64(0.15666666666666668)],[1],[0],[0],[6.096605750004528],['target'],103,0,103,0,251.156791040994,,5,251.14507487500669,251.156791040994,251.156791040994,0.01739925000583753,257.24183891600114,[np.float64(-0.25666666666666665)],[np.float64(0.15666666666666668)],[1],[0],[0],[6.096605750004528],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
104,0,104,[np.float64(0.008888888888888889)],[np.float64(0.30444444444444446)],[1],[0],[0],[2.8919288750039414],['target'],104,0,104,0,257.26858720800374,,5,257.2586550829874,257.26858720800374,257.26858720800374,0.01643704198068008,260.15060991598875,[np.float64(0.008888888888888889)],[np.float64(0.30444444444444446)],[1],[0],[0],[2.8919288750039414],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
105,0,105,[np.float64(-0.25333333333333335)],[np.float64(0.4955555555555556)],[1],[0],[0],[4.083740917005343],['target'],105,0,105,0,260.19015654100804,,10,260.1766069580044,260.19015654100804,260.19015654100804,0.025829042016994208,264.2603965830058,[np.float64(-0.25333333333333335)],[np.float64(0.4955555555555556)],[1],[0],[0],[4.083740917005343],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
106,0,106,[np.float64(0.4488888888888889)],[np.float64(-0.013333333333333334)],[1],[0],[0],[3.0919367920141667],['target'],106,0,106,0,264.29029416598496,,5,264.2673051659949,264.29029416598496,264.29029416598496,0.006803791999118403,267.3592942079995,[np.float64(0.4488888888888889)],[np.float64(-0.013333333333333334)],[1],[0],[0],[3.0919367920141667],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
107,0,107,[np.float64(-0.3011111111111111)],[np.float64(0.2722222222222222)],[1],[0],[0],[2.367067415994825],['target'],107,0,107,0,267.37544733300456,,5,267.36643162500695,267.37544733300456,267.37544733300456,0.00705941699561663,269.73359091600287,[np.float64(-0.3011111111111111)],[np.float64(0.2722222222222222)],[1],[0],[0],[2.367067415994825],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
108,0,108,[np.float64(0.23444444444444446)],[np.float64(0.15666666666666668)],[1],[0],[0],[1.9674419169896282],['target'],108,0,108,0,269.75920058297925,,5,269.7483782499912,269.75920058297925,269.75920058297925,0.014616915985243395,271.71587987500243,[np.float64(0.23444444444444446)],[np.float64(0.15666666666666668)],[1],[0],[0],[1.9674419169896282],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
109,0,109,[np.float64(0.2922222222222222)],[np.float64(0.38222222222222224)],[1],[0],[0],[1.1730804169783369],['target'],109,0,109,0,271.75030845799483,,10,271.7387460829923,271.75030845799483,271.75030845799483,0.022720957989804447,272.9118933749851,[np.float64(0.2922222222222222)],[np.float64(0.38222222222222224)],[1],[0],[0],[1.1730804169783369],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
110,0,110,[np.float64(-0.29777777777777775)],[np.float64(-0.4988888888888889)],[1],[0],[0],[1.841786792007042],['target'],110,0,110,0,272.93480524999904,,5,272.9237231659936,272.93480524999904,272.93480524999904,0.01167037500999868,274.765569915995,[np.float64(-0.29777777777777775)],[np.float64(-0.4988888888888889)],[1],[0],[0],[1.841786792007042],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
111,0,111,[np.float64(-0.03222222222222222)],[np.float64(-0.4022222222222222)],[1],[0],[0],[1.8046860419854056],['target'],111,0,111,0,274.78860316600185,,5,274.77811533299973,274.78860316600185,274.78860316600185,0.012400500010699034,276.58285566599807,[np.float64(-0.03222222222222222)],[np.float64(-0.4022222222222222)],[1],[0],[0],[1.8046860419854056],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
112,0,112,[np.float64(0.3244444444444444)],[np.float64(0.22666666666666666)],[1],[0],[0],[1.4745197909942362],['target'],112,0,112,0,276.6034888330032,,5,276.5942392080033,276.6034888330032,276.6034888330032,0.011253249977016822,278.06883620799636,[np.float64(0.3244444444444444)],[np.float64(0.22666666666666666)],[1],[0],[0],[1.4745197909942362],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
113,0,113,[np.float64(0.4033333333333333)],[np.float64(0.46111111111111114)],[1],[0],[0],[1.341775459004566],['target'],113,0,113,0,278.10734120800043,,10,278.094172290992,278.10734120800043,278.10734120800043,0.02516783299506642,279.43601916599437,[np.float64(0.4033333333333333)],[np.float64(0.46111111111111114)],[1],[0],[0],[1.341775459004566],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
114,0,114,[np.float64(0.4488888888888889)],[np.float64(-0.18555555555555556)],[1],[0],[0],[1.1716310000047088],['target'],114,0,114,0,279.47442066599615,,10,279.46170654098387,279.47442066599615,279.47442066599615,0.02548195800045505,280.6333834579855,[np.float64(0.4488888888888889)],[np.float64(-0.18555555555555556)],[1],[0],[0],[1.1716310000047088],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
115,0,115,[np.float64(-0.07)],[np.float64(-0.3211111111111111)],[1],[0],[0],[1.5709953340119682],['target'],115,0,115,0,280.65117579099024,,5,280.6427991249948,280.65117579099024,280.65117579099024,0.009273167001083493,282.2138908749912,[np.float64(-0.07)],[np.float64(-0.3211111111111111)],[1],[0],[0],[1.5709953340119682],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
116,0,116,[np.float64(0.48444444444444446)],[np.float64(-0.0011111111111111111)],[1],[0],[0],[2.754042416025186],['target'],116,0,116,0,282.24197920798906,,5,282.23057654098375,282.24197920798906,282.24197920798906,0.01647562498692423,284.98468179098563,[np.float64(0.48444444444444446)],[np.float64(-0.0011111111111111111)],[1],[0],[0],[2.754042416025186],['target'],p3,001,2025-09-30_17h23.32.895,Experiment,,2025.1.1,None,2025-09-30 17h23.46.129205 +0530,
