delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.4,1000,exp,79,7,6,space,1.2979926239931956,None,997,1,[7.652785915997811],[7.652790040941909],6,7,79,4,1152.3887404159177,,1152.3813749579713,1152.3887404159177,1153.3791647079634,1153.3791647079634,1153.3791647079634,1154.6820364579326,space,1.2979926239931956,None,1154.6833984999685,1155.0896345416006,1155.3940709999297,1155.3784184579272,1155.3805635829922,1155.3940709999297,1155.3940709999297,1155.3940709999297,1163.0471534159733,997,1,[7.652785915997811],[7.652790040941909],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.1,400,unexp,80,8,6,space,22.337019874947146,None,976,1,[40.56339541694615],[40.56340049998835],6,8,80,0,1163.0554689159617,,1163.0473639999982,1163.0554689159617,1164.0463187909918,1164.0463187909918,1164.0463187909918,1186.4091072499286,space,22.337019874947146,None,1186.4110154999653,1186.5131509996174,1186.8177354579093,1186.8028467909899,1186.8050205409527,1186.8177354579093,1186.8177354579093,1186.8177354579093,1227.3814328329172,976,1,[40.56339541694615],[40.56340049998835],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.4,1000,exp,81,9,6,space,1.1246995829278603,None,0,1,[5.316395708010532],[5.316400208044797],6,9,81,10,1227.390554624959,,1227.381698415964,1227.390554624959,1228.3803355830023,1228.3803355830023,1228.3803355830023,1229.5089684579289,space,1.1246995829278603,None,1229.5103671249235,1229.9140670416566,1230.2150549999205,1230.202608665917,1230.204501290922,1230.2150549999205,1230.2150549999205,1230.2150549999205,1235.531741749961,0,1,[5.316395708010532],[5.316400208044797],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.7,1000,exp,82,10,6,space,2.911763665964827,None,21,1,[9.438412709045224],[9.438416291959584],6,10,82,5,1235.5397559578996,,1235.531950415927,1235.5397559578996,1236.5311498329975,1236.5311498329975,1236.5311498329975,1239.4494472499937,space,2.911763665964827,None,1239.450622415985,1240.1574220415825,1240.4602462908952,1240.446162374923,1240.4479520829627,1240.4602462908952,1240.4602462908952,1240.4602462908952,1249.8989472079556,21,1,[9.438412709045224],[9.438416291959584],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.1,1000,exp,83,11,6,space,2.3240801240317523,None,387,1,[15.416137250023894],[15.416140959016047],6,11,83,3,1249.9064953329507,,1249.8991990829818,1249.9064953329507,1250.897769415984,1250.897769415984,1250.897769415984,1253.2258825829485,space,2.3240801240317523,None,1253.2271561248926,1253.3309124996342,1253.6320933329407,1253.6196173329372,1253.621444624965,1253.6320933329407,1253.6320933329407,1253.6320933329407,1269.0485193749191,387,1,[15.416137250023894],[15.416140959016047],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.4,400,unexp,84,0,7,space,1.0262678749859333,None,809,1,[3.7649873750051484],[3.7649912500055507],7,0,84,1,1269.0563901249552,,1269.0487325409194,1269.0563901249552,1270.040918707964,1270.040918707964,1270.0476373749552,1271.0760202499805,space,1.0262678749859333,None,1271.0773406659719,1271.4811143746522,1271.7840806659078,1271.7708791249897,1271.7726062498987,1271.7840806659078,1271.7840806659078,1271.7840806659078,1275.549390540924,809,1,[3.7649873750051484],[3.7649912500055507],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.1,1000,exp,85,1,7,space,1.2675439160084352,None,423,1,[9.063096500001848],[9.063101000036113],7,1,85,9,1275.5568089579465,,1275.54958433297,1275.5568089579465,1276.5484487499343,1276.5484487499343,1276.5484487499343,1277.8270616249647,space,1.2675439160084352,None,1277.8284197079483,1277.9303153326657,1278.2355859159725,1278.2201229159255,1278.221892457921,1278.2355859159725,1278.2355859159725,1278.2355859159725,1287.2989802910015,423,1,[9.063096500001848],[9.063101000036113],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.7,1000,exp,86,2,7,space,2.6694490410154685,None,738,1,[108.91544420795981],[108.91544837492984],7,2,86,8,1287.3068706659833,,1287.2992150409846,1287.3068706659833,1288.2987494999543,1288.2987494999543,1288.2987494999543,1290.9757597499993,space,2.6694490410154685,None,1290.9761413749075,1291.6813793746444,1291.984180749976,1291.9707445829408,1291.972506665974,1291.984180749976,1291.984180749976,1291.984180749976,1400.8999155409401,738,1,[108.91544420795981],[108.91544837492984],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.1,1000,exp,87,3,7,space,3.541988040902652,None,274,1,[9.61263995792251],[9.612643625005148],7,3,87,6,1400.9081316249212,,1400.9001238329802,1400.9081316249212,1401.8925162079977,1401.8925162079977,1401.9001990829129,1405.4613443329,space,3.541988040902652,None,1405.4630883749342,1405.5655630826407,1405.870715499972,1405.8554521249607,1405.8572697079508,1405.870715499972,1405.870715499972,1405.870715499972,1415.483645915985,274,1,[9.61263995792251],[9.612643625005148],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.4,1000,exp,88,4,7,space,0.2991135000484064,None,185,1,[2.1864060000516474],[2.186409541987814],7,4,88,10,1415.4916242079344,,1415.4838573329616,1415.4916242079344,1416.4825565828942,1416.4825565828942,1416.4825565828942,1416.7841979159275,space,0.2991135000484064,None,1416.7854419159703,1417.193591582651,1417.4966941659804,1417.4823161249515,1417.4842688329518,1417.4966941659804,1417.4966941659804,1417.4966941659804,1419.6833875000011,185,1,[2.1864060000516474],[2.186409541987814],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.1,400,unexp,89,5,7,space,1.0157436239533126,None,966,1,[2.270060250069946],[2.27006379107479],7,5,89,0,1419.6921630830038,,1419.6836107498966,1419.6921630830038,1420.6828847909346,1420.6828847909346,1420.6828847909346,1421.701507999911,space,1.0157436239533126,None,1421.7028179579647,1421.8093767075954,1422.1133783749538,1422.098114124965,1422.0999029160012,1422.1133783749538,1422.1133783749538,1422.1133783749538,1424.3837164998986,966,1,[2.270060250069946],[2.27006379107479],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.1,1000,exp,90,6,7,space,0.2174466660944745,None,133,1,[1.8878979160217568],[1.8879014579579234],7,6,90,3,1424.3917946659494,,1424.3839257078944,1424.3917946659494,1425.3760041249916,1425.3760041249916,1425.382982457988,1425.6012967079878,space,0.2174466660944745,None,1425.6026322079124,1425.7093856245667,1426.0123898329912,1425.9981503749732,1425.99996095791,1426.0123898329912,1426.0123898329912,1426.0123898329912,1427.9005691659404,133,1,[1.8878979160217568],[1.8879014579579234],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.4,1000,exp,91,7,7,space,0.6935556239914149,None,324 ,1,[4.505264291074127],[4.505268166074529],7,7,91,7,1427.9083624579944,,1427.9007768329466,1427.9083624579944,1428.899858165998,1428.899858165998,1428.899858165998,1429.6020597079769,space,0.6935556239914149,None,1429.6037102909759,1430.0094534996354,1430.311770832981,1430.2981799999252,1430.2997776659904,1430.311770832981,1430.311770832981,1430.311770832981,1434.8173346659169,324 ,1,[4.505264291074127],[4.505268166074529],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.7,1000,exp,92,8,7,space,0.5572060829726979,None,457,1,[2.880614542053081],[2.880619250005111],7,8,92,5,1434.8257415409898,,1434.817547082901,1434.8257415409898,1435.8092994999606,1435.8092994999606,1435.8160166249145,1436.377251458005,space,0.5572060829726979,None,1436.3785941659007,1437.0826762075924,1437.3860607499955,1437.372194040916,1437.373824665905,1437.3860607499955,1437.3860607499955,1437.3860607499955,1440.266998249921,457,1,[2.880614542053081],[2.880619250005111],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.4,1000,exp,93,9,7,space,1.519816332962364,None,243,1,[4.995188207947649],[4.9951925409259275],7,9,93,4,1440.2760272499872,,1440.2672056659358,1440.2760272499872,1441.2595360829728,1441.2595360829728,1441.2661331659183,1442.784191582934,space,1.519816332962364,None,1442.7852230409626,1443.1835414166019,1443.4884202079847,1443.4728803749895,1443.474471458001,1443.4884202079847,1443.4884202079847,1443.4884202079847,1448.4839164159494,243,1,[4.995188207947649],[4.9951925409259275],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.7,400,unexp,94,10,7,space,2.4673018329776824,None,974,1,[2.119466374977492],[2.1194700830383226],7,10,94,2,1448.4918962909142,,1448.4841269999743,1448.4918962909142,1449.4839203750016,1449.4839203750016,1449.4839203750016,1451.9620907909703,space,2.4673018329776824,None,1451.9634450409794,1452.6770816665996,1452.9812857499346,1452.9646778329043,1452.9667274159146,1452.9812857499346,1452.9812857499346,1452.9812857499346,1455.1010369159048,974,1,[2.119466374977492],[2.1194700830383226],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.7,1000,exp,95,11,7,space,0.7084605410927907,None,313,1,[5.197794249979779],[5.197798167006113],7,11,95,11,1455.108698957949,,1455.1012419579783,1455.108698957949,1456.093032249948,1456.093032249948,1456.1009970409796,1456.812439207919,space,0.7084605410927907,None,1456.8138239579275,1457.527313124567,1457.8369694160065,1457.8222187909996,1457.8240949159954,1457.8369694160065,1457.8369694160065,1457.8369694160065,1463.035051499959,313,1,[5.197794249979779],[5.197798167006113],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.1,1000,exp,96,0,8,space,20.57101999898441,None,228,1,[6.66349112498574],[6.663495125016198],8,0,96,3,1463.0428080830025,,1463.035267374944,1463.0428080830025,1464.0333667909727,1464.0333667909727,1464.0333667909727,1484.6121027079644,space,20.57101999898441,None,1484.6138634999515,1484.716813124662,1485.0212985828985,1485.005300040939,1485.007347207982,1485.0212985828985,1485.0212985828985,1485.0212985828985,1491.685051749926,228,1,[6.66349112498574],[6.663495125016198],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.1,400,unexp,97,1,8,space,0.346887874067761,None,759,1,[2.8191240419400856],[2.819127499940805],8,1,97,0,1491.6929648749065,,1491.6851965409005,1491.6929648749065,1492.6825907499297,1492.6825907499297,1492.6825907499297,1493.036093999981,space,0.346887874067761,None,1493.037465707981,1493.1438959995905,1493.4486109999707,1493.4323638749775,1493.434158082935,1493.4486109999707,1493.4486109999707,1493.4486109999707,1496.268021625001,759,1,[2.8191240419400856],[2.819127499940805],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.1,1000,exp,98,2,8,space,10.729741082992405,None,534,1,[4.503222457948141],[4.503226915956475],8,2,98,9,1496.2757922079181,,1496.2682353749406,1496.2757922079181,1497.2673518329393,1497.2673518329393,1497.2673518329393,1508.0020079159876,space,10.729741082992405,None,1508.0033702079672,1508.1101175826664,1508.4145553749986,1508.398834707914,1508.4008732499788,1508.4145553749986,1508.4145553749986,1508.4145553749986,1512.9180724580074,534,1,[4.503222457948141],[4.503226915956475],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.4,1000,exp,99,3,8,space,1.2983523319708183,None,654,1,[2.4865059590665624],[2.4865094589767978],8,3,99,7,1512.9260535408976,,1512.918286290951,1512.9260535408976,1513.9177716249833,1513.9177716249833,1513.9177716249833,1515.2196735829348,space,1.2983523319708183,None,1515.220710958005,1515.6270691665743,1515.9314472909318,1515.9157796249492,1515.917876624968,1515.9314472909318,1515.9314472909318,1515.9314472909318,1518.4182411249494,654,1,[2.4865059590665624],[2.4865094589767978],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.7,400,unexp,100,4,8,space,1.2115881660720333,None,792,1,[2.3847573339007795],[2.3847618339350447],8,4,100,2,1518.4266063329997,,1518.4184421659447,1518.4266063329997,1519.4173957909225,1519.4173957909225,1519.4173957909225,1520.635511624976,space,1.2115881660720333,None,1520.6358945409302,1521.3448034575597,1521.64995849994,1521.6336142909713,1521.6357171660056,1521.64995849994,1521.64995849994,1521.64995849994,1524.0350112079177,792,1,[2.3847573339007795],[2.3847618339350447],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.7,1000,exp,101,5,8,space,11.05573529098183,None,263,1,[3.1534126249607652],[3.1534163750475273],8,5,101,5,1524.0433282079175,,1524.0352204999654,1524.0433282079175,1525.0270765000023,1525.0270765000023,1525.0344157909276,1536.085450207931,space,11.05573529098183,None,1536.0866955829551,1536.7938522915977,1537.0983974159462,1537.0824312909972,1537.0841944159474,1537.0983974159462,1537.0983974159462,1537.0983974159462,1540.2521059999708,263,1,[3.1534126249607652],[3.1534163750475273],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.7,1000,exp,102,6,8,space,3.7439483740599826,None,274,1,[4.980131749995053],[4.980135207995772],8,6,102,8,1540.2596744579496,,1540.252320707892,1540.2596744579496,1541.2512947499054,1541.2512947499054,1541.2512947499054,1545.0022862500045,space,3.7439483740599826,None,1545.0026572078932,1545.7016054996677,1546.00489487499,1545.9900189999025,1545.9918252909556,1546.00489487499,1546.00489487499,1546.00489487499,1550.9853072079131,274,1,[4.980131749995053],[4.980135207995772],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.1,1000,exp,103,7,8,space,1.6764214580180123,None,274,1,[8.117764709051698],[8.11776966706384],8,7,103,6,1550.9930724999867,,1550.9855243329657,1550.9930724999867,1551.9834009159822,1551.9834009159822,1551.9834009159822,1553.6621810829965,space,1.6764214580180123,None,1553.6635538329137,1553.7671105416414,1554.0842527908972,1554.066928749904,1554.0694842078956,1554.0842527908972,1554.0842527908972,1554.0842527908972,1562.202317707939,274,1,[8.117764709051698],[8.11776966706384],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.4,400,unexp,104,8,8,space,1.6203310410492122,None,374,1,[29.50256079202518],[29.50256462499965],8,8,104,1,1562.2099362500012,,1562.2025389999617,1562.2099362500012,1563.194304249948,1563.194304249948,1563.2012947909534,1564.8190932909492,space,1.6203310410492122,None,1564.8194735409925,1565.2277429575954,1565.5328549159458,1565.5168210410047,1565.5188436659519,1565.5328549159458,1565.5328549159458,1565.5328549159458,1595.0357027499704,374,1,[29.50256079202518],[29.50256462499965],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.7,1000,exp,105,9,8,space,1.0638868330279365,None,194,1,[15.63155024999287],[15.631554999970831],8,9,105,11,1595.0435941249598,,1595.0359096250031,1595.0435941249598,1596.027959540952,1596.027959540952,1596.0358415408991,1597.0961212499533,space,1.0638868330279365,None,1597.0974775409559,1597.8017967496455,1598.1038504159078,1598.090766374953,1598.0922680000076,1598.1038504159078,1598.1038504159078,1598.1038504159078,1613.7356610409915,194,1,[15.63155024999287],[15.631554999970831],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.4,1000,exp,106,10,8,space,63.34417187504005,None,826,1,[39.217023791978136],[39.21702824998647],8,10,106,10,1613.7438679579645,,1613.7358006659197,1613.7438679579645,1614.7280313749798,1614.7280313749798,1614.7354689579224,1678.0803267499432,space,63.34417187504005,None,1678.0811359159416,1678.4857793746671,1678.7862200409872,1678.7743865409866,1678.7759014999028,1678.7862200409872,1678.7862200409872,1678.7862200409872,1718.0035294579575,826,1,[39.217023791978136],[39.21702824998647],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.4,1000,exp,107,11,8,space,1.3300900830654427,None,174,1,[2.578514500055462],[2.5785184589913115],8,11,107,4,1718.0116731249727,,1718.0037646659184,1718.0116731249727,1718.9960364999715,1718.9960364999715,1719.0035008329432,1720.3481216249056,space,1.3300900830654427,None,1720.3496142909862,1720.7526095415853,1721.0582355828956,1721.042111165938,1721.0438939159503,1721.0582355828956,1721.0582355828956,1721.0582355828956,1723.637027165969,174,1,[2.578514500055462],[2.5785184589913115],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.1,1000,exp,108,0,9,space,0.8796933739213273,None,284,1,[4.79870195791591],[4.798706708010286],9,0,108,6,1723.6451212909305,,1723.6372349159792,1723.6451212909305,1724.6294021659996,1724.6294021659996,1724.6370841659373,1725.53232499992,space,0.8796933739213273,None,1725.5342711249832,1725.6358507496227,1725.9384667909471,1725.9253028329695,1725.9268535409356,1725.9384667909471,1725.9384667909471,1725.9384667909471,1730.737459457945,284,1,[4.79870195791591],[4.798706708010286],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.7,1000,exp,109,1,9,space,4.114177916082554,None,295,1,[6.053194707958028],[6.053200540947728],9,1,109,8,1730.7452302079182,,1730.737663915963,1730.7452302079182,1731.7365495829144,1731.7365495829144,1731.7365495829144,1735.8556732079014,space,4.114177916082554,None,1735.8572318749502,1736.5638736246076,1736.8670690829167,1736.8517840409186,1736.8538003748981,1736.8670690829167,1736.8670690829167,1736.8670690829167,1742.9205513749039,295,1,[6.053194707958028],[6.053200540947728],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.1,400,unexp,110,2,9,space,3.868226790917106,None,859,1,[2.8969889170257375],[2.8969933330081403],9,2,110,0,1742.9292724159313,,1742.920755499974,1742.9292724159313,1743.9130607909756,1743.9130607909756,1743.9203154579736,1747.7877797079273,space,3.868226790917106,None,1747.7881586248986,1747.897505624631,1748.2073731248965,1748.1924665829865,1748.1944119998952,1748.2073731248965,1748.2073731248965,1748.2073731248965,1751.1046585829463,859,1,[2.8969889170257375],[2.8969933330081403],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.4,1000,exp,111,3,9,space,4.508998290984891,None,174,1,[4.063003416988067],[4.063006958924234],9,3,111,4,1751.1122060829075,,1751.1048667079303,1751.1122060829075,1752.1042677079095,1752.1042677079095,1752.1042677079095,1756.6210637079785,space,4.508998290984891,None,1756.6221860409714,1757.0201780415994,1757.3240800829371,1757.3091008749325,1757.3109022499993,1757.3240800829371,1757.3240800829371,1757.3240800829371,1761.38737820799,174,1,[4.063003416988067],[4.063006958924234],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.7,1000,exp,112,4,9,space,9.559475083020516,None,285,1,[2.7459786250256],[2.745982625056058],9,4,112,11,1761.3961774579948,,1761.3875843329588,1761.3961774579948,1762.3799533749698,1762.3799533749698,1762.3859424579423,1771.949000790948,space,9.559475083020516,None,1771.9493972909404,1772.6532933326127,1772.9579620409058,1772.9429074579384,1772.9445724159013,1772.9579620409058,1772.9579620409058,1772.9579620409058,1775.7042262079194,285,1,[2.7459786250256],[2.745982625056058],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.7,1000,exp,113,5,9,space,61.19808379095048,None,013,1,[6.48423504200764],[6.484240166959353],9,5,113,5,1775.7124601249816,,1775.7044319579145,1775.7124601249816,1776.6968734998954,1776.6968734998954,1776.704557207995,1837.8989911659155,space,61.19808379095048,None,1837.900334957987,1838.6044683745752,1838.9207604998956,1838.9039574159542,1838.905794790946,1838.9207604998956,1838.9207604998956,1838.9207604998956,1845.4053088329965,013,1,[6.48423504200764],[6.484240166959353],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.7,400,unexp,114,6,9,space,1.527485040947795,None,964,1,[5.02954174997285],[5.029546584002674],9,6,114,2,1845.4142759999959,,1845.4055338749895,1845.4142759999959,1846.4047752909828,1846.4047752909828,1846.4047752909828,1847.9386517909588,space,1.527485040947795,None,1847.9390266659902,1848.6487254165734,1848.9586972909747,1848.9431319579016,1848.945305040921,1848.9586972909747,1848.9586972909747,1848.9586972909747,1853.9885338329477,964,1,[5.02954174997285],[5.029546584002674],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.4,400,unexp,115,7,9,space,5.201521416078322,None,840,1,[3.246049666078761],[3.246053999988362],9,7,115,1,1853.997357999906,,1853.988758415915,1853.997357999906,1854.980946708005,1854.980946708005,1854.9876139159314,1860.1892039579106,space,5.201521416078322,None,1860.1902911659563,1860.5883439996435,1860.8930463748984,1860.8771844579605,1860.878835790907,1860.8930463748984,1860.8930463748984,1860.8930463748984,1864.1393923748983,840,1,[3.246049666078761],[3.246053999988362],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.4,1000,exp,116,8,9,space,20.30846745800227,None,"1000
",1,[8.900546042015776],[8.900549458921887],9,8,116,10,1864.1469170829514,,1864.1395917079644,1864.1469170829514,1865.1314130409155,1865.1314130409155,1865.1382672499167,1885.4499666659394,space,20.30846745800227,None,1885.4516754999058,1885.8553394575758,1886.1721105829347,1886.1549597079866,1886.157137540984,1886.1721105829347,1886.1721105829347,1886.1721105829347,1895.0729495409178,"1000
",1,[8.900546042015776],[8.900549458921887],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.1,1000,exp,117,9,9,space,2.088683500071056,None,1000,1,[3.9710956669878215],[3.9710999589879066],9,9,117,9,1895.0807026249822,,1895.0731657498982,1895.0807026249822,1896.065060374909,1896.065060374909,1896.0721314579714,1898.157938582939,space,2.088683500071056,None,1898.159739249968,1898.265436791644,1898.567879207898,1898.5535119998967,1898.555349332979,1898.567879207898,1898.567879207898,1898.567879207898,1902.5392730409512,1000,1,[3.9710956669878215],[3.9710999589879066],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.1,1000,exp,118,10,9,space,0.7841278739506379,None,900,1,[4.67150845809374],[4.671513375011273],9,10,118,3,1902.5479689158965,,1902.5394979160046,1902.5479689158965,1903.531611790997,1903.531611790997,1903.538764665951,1904.3239689159673,space,0.7841278739506379,None,1904.3252892909804,1904.43188379164,1904.7347822909942,1904.720515999943,1904.7223380829673,1904.7347822909942,1904.7347822909942,1904.7347822909942,1909.4065849579638,900,1,[4.67150845809374],[4.671513375011273],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.4,1000,exp,119,11,9,space,0.878106249962002,None,950,1,[8.737413791008294],[8.73741733294446],9,11,119,7,1909.4141997909173,,1909.4068140409654,1909.4141997909173,1910.3983928749803,1910.3983928749803,1910.4059918749845,1911.2822712908965,space,0.878106249962002,None,1911.2826244999887,1911.681908624658,1911.985721624922,1911.9703291659243,1911.9725189999444,1911.985721624922,1911.985721624922,1911.985721624922,1920.7234202079708,950,1,[8.737413791008294],[8.73741733294446],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.4,1000,exp,120,0,10,space,0.7702271239832044,None,750,1,[2.5659149999264628],[2.565918582957238],10,0,120,7,1920.7309297499014,,1920.7236476249527,1920.7309297499014,1921.7328366659349,1921.7328366659349,1921.7328366659349,1922.517980165896,space,0.7702271239832044,None,1922.5194213750074,1922.922433124568,1923.2236462499714,1923.210554499994,1923.2123407499166,1923.2236462499714,1923.2236462499714,1923.2236462499714,1925.7898488329956,750,1,[2.5659149999264628],[2.565918582957238],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.7,1000,exp,121,1,10,space,0.9019731240114197,None,700,1,[3.9368378330254927],[3.9368422080297023],10,1,121,8,1925.7977256659651,,1925.7900636249688,1925.7977256659651,1926.7999030828942,1926.7999030828942,1926.7999030828942,1927.7075995409396,space,0.9019731240114197,None,1927.7079821659718,1928.4155104165586,1928.7193567079958,1928.7039526659064,1928.7057843329385,1928.7193567079958,1928.7193567079958,1928.7193567079958,1932.6564911659807,700,1,[3.9368378330254927],[3.9368422080297023],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
0.4,1000,exp,122,2,10,space,25.72195562394336,None,700,1,[3.8194911249447614],[3.819495499948971],10,2,122,4,1932.6650310829282,,1932.6566954159644,1932.6650310829282,1933.6487638329854,1933.6487638329854,1933.6562127500074,1959.3742172078928,space,25.72195562394336,None,1959.3755802499363,1959.7824283326665,1960.086783249979,1960.071313207969,1960.0734613749664,1960.086783249979,1960.086783249979,1960.086783249979,1963.906562832999,700,1,[3.8194911249447614],[3.819495499948971],P1.1,001,2025-11-10_13h18.04.604,Intentional Binding exp,,2025.1.1,119.44737677240607,2025-11-10 13h18.16.770298 +0530,
