thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_dist,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
114,0,114,[np.float64(-0.49)],[np.float64(0.04)],[1],[0],[0],[2.0397088330064435],['target'],114,0,114,0,318.4828170420078,,5,318.4723707920057,318.4828170420078,318.4828170420078,0.011226375005207956,320.51216745900456,[np.float64(-0.49)],[np.float64(0.04)],[1],[0],[0],[2.0397088330064435],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
115,0,115,[np.float64(0.2922222222222222)],[np.float64(0.4911111111111111)],[1],[0],[0],[3.954729374992894],['target'],115,0,115,0,320.54025845899014,,5,320.5283563339908,320.54025845899014,320.54025845899014,0.015991832973668352,324.4831543749897,[np.float64(0.2922222222222222)],[np.float64(0.4911111111111111)],[1],[0],[0],[3.954729374992894],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
116,0,116,[np.float64(0.3611111111111111)],[np.float64(-0.02666666666666667)],[1],[0],[0],[3.649569375003921],['target'],116,0,116,0,324.50935899998876,,5,324.4978308340069,324.50935899998876,324.50935899998876,0.014516415976686403,328.14748237500316,[np.float64(0.3611111111111111)],[np.float64(-0.02666666666666667)],[1],[0],[0],[3.649569375003921],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
117,0,117,[np.float64(0.3611111111111111)],[np.float64(-0.02666666666666667)],[1],[0],[0],[0.13379620801424608],[None],117,0,117,0,328.19201141700614,,10,328.17752412499976,328.19201141700614,328.19201141700614,0.029841165989637375,328.3113659590017,[np.float64(0.3611111111111111)],[np.float64(-0.02666666666666667)],[1],[0],[0],[0.13379620801424608],[None],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
118,0,118,[np.float64(0.3655555555555556)],[np.float64(0.11888888888888889)],[0],[0],[0],[2.0915748749976046],['target'],118,0,118,0,328.3424495839863,,10,328.33090358399204,328.3424495839863,328.3424495839863,0.01938187499763444,330.42256512498716,[np.float64(0.3655555555555556)],[np.float64(0.11888888888888889)],[0],[0],[0],[2.0915748749976046],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
119,0,119,[np.float64(0.27444444444444444)],[np.float64(-0.008888888888888889)],[1],[0],[0],[1.4743051659897901],['target'],119,0,119,0,330.4495654589846,,5,330.4385890419944,330.4495654589846,330.4495654589846,0.0157580419909209,331.91295829199953,[np.float64(0.27444444444444444)],[np.float64(-0.008888888888888889)],[1],[0],[0],[1.4743051659897901],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
120,0,120,[np.float64(0.29555555555555557)],[np.float64(0.38222222222222224)],[1],[0],[0],[1.5163509160047397],['target'],120,0,120,0,331.94152274998487,,5,331.92931087498437,331.94152274998487,331.94152274998487,0.01615066602244042,333.445722000004,[np.float64(0.29555555555555557)],[np.float64(0.38222222222222224)],[1],[0],[0],[1.5163509160047397],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
121,0,121,[np.float64(-0.052222222222222225)],[np.float64(0.4477777777777778)],[1],[0],[0],[1.918635957990773],['target'],121,0,121,0,333.48613208398456,,10,333.4719128340075,333.48613208398456,333.48613208398456,0.026028749998658895,335.39061375000165,[np.float64(-0.052222222222222225)],[np.float64(0.4477777777777778)],[1],[0],[0],[1.918635957990773],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
122,0,122,[np.float64(-0.2911111111111111)],[np.float64(0.16111111111111112)],[1],[0],[0],[2.2630730839737225],['target'],122,0,122,0,335.4286160839838,,10,335.4153004589898,335.4286160839838,335.4286160839838,0.02448950000689365,337.67841916700127,[np.float64(-0.2911111111111111)],[np.float64(0.16111111111111112)],[1],[0],[0],[2.2630730839737225],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
123,0,123,[np.float64(0.44222222222222224)],[np.float64(0.08)],[1],[0],[0],[1.9733964999904856],['target'],123,0,123,0,337.6996171250066,,5,337.6896161249897,337.6996171250066,337.6996171250066,0.011048166023101658,339.6631026249961,[np.float64(0.44222222222222224)],[np.float64(0.08)],[1],[0],[0],[1.9733964999904856],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
124,0,124,[np.float64(-0.16333333333333333)],[np.float64(0.14333333333333334)],[1],[0],[0],[1.6371342499915045],['target'],124,0,124,0,339.705111541989,,10,339.69123737499467,339.705111541989,339.705111541989,0.02793699997710064,341.32841595899663,[np.float64(-0.16333333333333333)],[np.float64(0.14333333333333334)],[1],[0],[0],[1.6371342499915045],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
125,0,125,[np.float64(-0.14222222222222222)],[np.float64(-0.27555555555555555)],[1],[0],[0],[3.005925749981543],['target'],125,0,125,0,341.349444499996,,5,341.33985054199,341.349444499996,341.349444499996,0.011287792003713548,344.34586387500167,[np.float64(-0.14222222222222222)],[np.float64(-0.27555555555555555)],[1],[0],[0],[3.005925749981543],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
126,0,126,[np.float64(-0.14222222222222222)],[np.float64(-0.27555555555555555)],[1],[0],[0],[0.1995290000049863],[None],126,0,126,0,344.37396337499376,,5,344.36208666698076,344.37396337499376,344.37396337499376,0.0160270830092486,344.5616764590086,[np.float64(-0.14222222222222222)],[np.float64(-0.27555555555555555)],[1],[0],[0],[0.1995290000049863],[None],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
127,0,127,[np.float64(0.05555555555555555)],[np.float64(-0.22)],[1],[0],[0],[2.6364553339954],['target'],127,0,127,0,344.5876671249862,,5,344.57620191699243,344.5876671249862,344.5876671249862,0.014367083989782259,347.2127420420002,[np.float64(0.05555555555555555)],[np.float64(-0.22)],[1],[0],[0],[2.6364553339954],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
128,0,128,[np.float64(0.05555555555555555)],[np.float64(-0.22)],[1],[0],[0],[0.14909783398616128],[None],128,0,128,0,347.2405339999823,,5,347.228725708992,347.2405339999823,347.2405339999823,0.01577141700545326,347.3779072499892,[np.float64(0.05555555555555555)],[np.float64(-0.22)],[1],[0],[0],[0.14909783398616128],[None],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
129,0,129,[np.float64(0.07222222222222222)],[np.float64(0.3844444444444444)],[1],[0],[0],[4.076063250016887],['target'],129,0,129,0,347.4176176250039,,10,347.40339637498255,347.4176176250039,347.4176176250039,0.025312667014077306,351.4795262499829,[np.float64(0.07222222222222222)],[np.float64(0.3844444444444444)],[1],[0],[0],[4.076063250016887],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
130,0,130,[np.float64(-0.4911111111111111)],[np.float64(0.08222222222222222)],[1],[0],[0],[1.7193852909840643],['target'],130,0,130,0,351.50531675000093,,5,351.49422224998125,351.50531675000093,351.50531675000093,0.014497374999336898,353.2136952090077,[np.float64(-0.4911111111111111)],[np.float64(0.08222222222222222)],[1],[0],[0],[1.7193852909840643],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
131,0,131,[np.float64(-0.18888888888888888)],[np.float64(-0.19777777777777777)],[1],[0],[0],[4.005549583001994],[None],131,0,131,0,353.2548606249911,,10,353.2404224589991,353.2548606249911,353.2548606249911,0.026518749975366518,357.2460250419972,[np.float64(-0.18888888888888888)],[np.float64(-0.19777777777777777)],[1],[0],[0],[4.005549583001994],[None],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
132,0,132,[np.float64(0.11222222222222222)],[np.float64(0.09888888888888889)],[1],[0],[0],[3.39811004200601],['target'],132,0,132,0,357.2760148340021,,10,357.2650779589894,357.2760148340021,357.2760148340021,0.01883445799467154,360.66329058399424,[np.float64(0.11222222222222222)],[np.float64(0.09888888888888889)],[1],[0],[0],[3.39811004200601],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
133,0,133,[np.float64(-0.21444444444444444)],[np.float64(0.04666666666666667)],[1],[0],[0],[3.631287957978202],['target'],133,0,133,0,360.69673412499833,,10,360.68475304200547,360.69673412499833,360.69673412499833,0.021223541989456862,364.31611516699195,[np.float64(-0.21444444444444444)],[np.float64(0.04666666666666667)],[1],[0],[0],[3.631287957978202],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
134,0,134,[np.float64(0.31666666666666665)],[np.float64(-0.4477777777777778)],[1],[0],[0],[5.548465875006514],['target'],134,0,134,0,364.34349345898954,,5,364.33182679198217,364.34349345898954,364.34349345898954,0.01545754200196825,369.880364874989,[np.float64(0.31666666666666665)],[np.float64(-0.4477777777777778)],[1],[0],[0],[5.548465875006514],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
135,0,135,[np.float64(-0.12444444444444444)],[np.float64(0.43)],[1],[0],[0],[2.3669577499968],['target'],135,0,135,0,369.90818383399164,,5,369.8966966669832,369.90818383399164,369.90818383399164,0.016131666983710602,372.26372975000413,[np.float64(-0.12444444444444444)],[np.float64(0.43)],[1],[0],[0],[2.3669577499968],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
136,0,136,[np.float64(0.04)],[np.float64(0.33555555555555555)],[1],[0],[0],[6.681396166997729],['target'],136,0,136,0,372.3082067919895,,10,372.29343316698214,372.3082067919895,372.3082067919895,0.029501707991585135,378.974887999997,[np.float64(0.04)],[np.float64(0.33555555555555555)],[1],[0],[0],[6.681396166997729],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
137,0,137,[np.float64(-0.3811111111111111)],[np.float64(-0.17222222222222222)],[1],[0],[0],[2.3580643750028685],['target'],137,0,137,0,378.9999596249836,,5,378.9889208340028,378.9999596249836,378.9999596249836,0.013829458999680355,381.34705608399236,[np.float64(-0.3811111111111111)],[np.float64(-0.17222222222222222)],[1],[0],[0],[2.3580643750028685],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
138,0,138,[np.float64(0.3511111111111111)],[np.float64(0.10444444444444445)],[1],[0],[0],[2.9370990000024904],['target'],138,0,138,0,381.3741955419828,,5,381.3623120840057,381.3741955419828,381.3741955419828,0.015086750005139038,384.2994858750026,[np.float64(0.3511111111111111)],[np.float64(0.10444444444444445)],[1],[0],[0],[2.9370990000024904],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
139,0,139,[np.float64(0.3511111111111111)],[np.float64(0.10444444444444445)],[1],[0],[0],[0.034979791002115235],[None],139,0,139,0,384.4660880419833,,5,384.4584356670093,384.4660880419833,384.4660880419833,0.15873924997868016,384.4934399999911,[np.float64(0.3511111111111111)],[np.float64(0.10444444444444445)],[1],[0],[0],[0.034979791002115235],[None],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
140,0,140,[np.float64(-0.016666666666666666)],[np.float64(0.08333333333333333)],[1],[0],[0],[1.9885578340035863],['target'],140,0,140,0,384.51698062499054,,10,384.5072021250089,384.51698062499054,384.51698062499054,0.013670084008481354,386.49582637500134,[np.float64(-0.016666666666666666)],[np.float64(0.08333333333333333)],[1],[0],[0],[1.9885578340035863],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
141,0,141,[np.float64(-0.016666666666666666)],[np.float64(0.08333333333333333)],[1],[0],[0],[0.19499724998604506],[None],141,0,141,0,386.52822512498824,,10,386.5165921250009,386.52822512498824,386.52822512498824,0.020611540996469557,386.7116371669981,[np.float64(-0.016666666666666666)],[np.float64(0.08333333333333333)],[1],[0],[0],[0.19499724998604506],[None],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
142,0,142,[np.float64(0.13444444444444445)],[np.float64(-0.2788888888888889)],[1],[0],[0],[5.751091958023608],['target'],142,0,142,0,386.74313533399254,,10,386.73164787498536,386.74313533399254,386.74313533399254,0.01986233302159235,392.48282099998323,[np.float64(0.13444444444444445)],[np.float64(-0.2788888888888889)],[1],[0],[0],[5.751091958023608],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
143,0,143,[np.float64(-0.08222222222222222)],[np.float64(-0.4822222222222222)],[1],[0],[0],[2.1656386660179123],['target'],143,0,143,0,392.5099509169813,,5,392.4985839999863,392.5099509169813,392.5099509169813,0.015517833991907537,394.66428900000756,[np.float64(-0.08222222222222222)],[np.float64(-0.4822222222222222)],[1],[0],[0],[2.1656386660179123],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
144,0,144,[np.float64(0.47444444444444445)],[np.float64(0.08888888888888889)],[1],[0],[0],[4.037748875009129],['target'],144,0,144,0,394.7060677499976,,10,394.69187866698485,394.7060677499976,394.7060677499976,0.027390000002924353,398.7297076669929,[np.float64(0.47444444444444445)],[np.float64(0.08888888888888889)],[1],[0],[0],[4.037748875009129],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
145,0,145,[np.float64(0.3288888888888889)],[np.float64(-0.012222222222222223)],[1],[0],[0],[1.9823497920006048],['target'],145,0,145,0,398.75443016699865,,5,398.74328004199197,398.75443016699865,398.75443016699865,0.013357207993976772,400.7257172919926,[np.float64(0.3288888888888889)],[np.float64(-0.012222222222222223)],[1],[0],[0],[1.9823497920006048],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
146,0,146,[np.float64(-0.31)],[np.float64(-0.12333333333333334)],[1],[0],[0],[4.1894180829986],['target'],146,0,146,0,400.7534333340009,,5,400.7415117920027,400.7534333340009,400.7534333340009,0.015586124995024875,404.93100008400506,[np.float64(-0.31)],[np.float64(-0.12333333333333334)],[1],[0],[0],[4.1894180829986],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
147,0,147,[np.float64(0.057777777777777775)],[np.float64(0.09888888888888889)],[1],[0],[0],[2.600189249991672],['target'],147,0,147,0,404.9595504589961,,5,404.947536666994,404.9595504589961,404.9595504589961,0.016333584004314616,407.5477974170062,[np.float64(0.057777777777777775)],[np.float64(0.09888888888888889)],[1],[0],[0],[2.600189249991672],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
148,0,148,[np.float64(-0.47555555555555556)],[np.float64(0.12222222222222222)],[1],[0],[0],[2.3848922080069315],['target'],148,0,148,0,407.5747173749842,,5,407.5629222499847,407.5747173749842,407.5747173749842,0.014923624985385686,409.94789858398144,[np.float64(-0.47555555555555556)],[np.float64(0.12222222222222222)],[1],[0],[0],[2.3848922080069315],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
149,0,149,[np.float64(-0.47555555555555556)],[np.float64(0.12222222222222222)],[1],[0],[0],[0.20376204198691994],[None],149,0,149,0,409.9895936670073,,10,409.97556087499834,409.9895936670073,409.9895936670073,0.02746166699216701,410.1793675420049,[np.float64(-0.47555555555555556)],[np.float64(0.12222222222222222)],[1],[0],[0],[0.20376204198691994],[None],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
150,0,150,[np.float64(-0.32555555555555554)],[np.float64(0.20444444444444446)],[1],[0],[0],[1.2822067920060363],['target'],150,0,150,0,410.20928045900655,,10,410.1981659590092,410.20928045900655,410.20928045900655,0.018651041988050565,411.48042587499367,[np.float64(-0.32555555555555554)],[np.float64(0.20444444444444446)],[1],[0],[0],[1.2822067920060363],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
151,0,151,[np.float64(0.23222222222222222)],[np.float64(0.42777777777777776)],[1],[0],[0],[4.606099459022516],['target'],151,0,151,0,411.5016515419993,,5,411.4917395839875,411.5016515419993,411.5016515419993,0.011157500004628673,416.0979227089847,[np.float64(0.23222222222222222)],[np.float64(0.42777777777777776)],[1],[0],[0],[4.606099459022516],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
152,0,152,[np.float64(0.4255555555555556)],[np.float64(0.10444444444444445)],[1],[0],[0],[7.038404082995839],['target'],152,0,152,0,416.1409693339956,,10,416.12666608399013,416.1409693339956,416.1409693339956,0.028538834012579173,423.1651351249893,[np.float64(0.4255555555555556)],[np.float64(0.10444444444444445)],[1],[0],[0],[7.038404082995839],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
153,0,153,[np.float64(-0.3844444444444444)],[np.float64(0.09777777777777778)],[0],[0],[0],[3.083024417021079],['target'],153,0,153,0,423.2052720419888,,10,423.1918328749889,423.2052720419888,423.2052720419888,0.026488458999665454,426.27494254198973,[np.float64(-0.3844444444444444)],[np.float64(0.09777777777777778)],[0],[0],[0],[3.083024417021079],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
154,0,154,[np.float64(-0.3844444444444444)],[np.float64(0.09777777777777778)],[1],[0],[0],[0.11162737500853837],[None],154,0,154,0,426.31619641699945,,10,426.30217533398536,426.31619641699945,426.31619641699945,0.026973667001584545,426.41384995900444,[np.float64(-0.3844444444444444)],[np.float64(0.09777777777777778)],[1],[0],[0],[0.11162737500853837],[None],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
155,0,155,[np.float64(-0.33111111111111113)],[np.float64(-0.2588888888888889)],[1],[0],[0],[2.5649417920212727],['target'],155,0,155,0,426.44365858400124,,10,426.43273504200624,426.44365858400124,426.44365858400124,0.018732374999672174,428.9977310420072,[np.float64(-0.33111111111111113)],[np.float64(-0.2588888888888889)],[1],[0],[0],[2.5649417920212727],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
156,0,156,[np.float64(-0.30666666666666664)],[np.float64(-0.44222222222222224)],[1],[0],[0],[1.5565263330063317],['target'],156,0,156,0,429.01942808399326,,5,429.00897150000674,429.01942808399326,429.01942808399326,0.011088541999924928,430.56558412499726,[np.float64(-0.30666666666666664)],[np.float64(-0.44222222222222224)],[1],[0],[0],[1.5565263330063317],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
157,0,157,[np.float64(-0.3288888888888889)],[np.float64(0.39555555555555555)],[1],[0],[0],[4.0877172089822125],['target'],157,0,157,0,430.6090642089839,,10,430.59398204198806,430.6090642089839,430.6090642089839,0.028195584018249065,434.6817642499809,[np.float64(-0.3288888888888889)],[np.float64(0.39555555555555555)],[1],[0],[0],[4.0877172089822125],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
158,0,158,[np.float64(-0.33)],[np.float64(-0.18555555555555556)],[1],[0],[0],[1.6702917910006363],['target'],158,0,158,0,434.70595129198045,,5,434.6952520420018,434.70595129198045,434.70595129198045,0.013287374982610345,436.36563133398886,[np.float64(-0.33)],[np.float64(-0.18555555555555556)],[1],[0],[0],[1.6702917910006363],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
159,0,159,[np.float64(0.13555555555555557)],[np.float64(0.23555555555555555)],[1],[0],[0],[1.9887112500146031],['target'],159,0,159,0,436.40824045898626,,10,436.3935137919907,436.40824045898626,436.40824045898626,0.027681333012878895,438.38228870899184,[np.float64(0.13555555555555557)],[np.float64(0.23555555555555555)],[1],[0],[0],[1.9887112500146031],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
160,0,160,[np.float64(0.4533333333333333)],[np.float64(-0.2288888888888889)],[1],[0],[0],[4.850639374984894],['target'],160,0,160,0,438.40762858398375,,5,438.3967646250094,438.40762858398375,438.40762858398375,0.014280542003689334,443.24749199999496,[np.float64(0.4533333333333333)],[np.float64(-0.2288888888888889)],[1],[0],[0],[4.850639374984894],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
161,0,161,[np.float64(-0.0022222222222222222)],[np.float64(-0.05555555555555555)],[0],[0],[0],[5.234368167002685],['target'],161,0,161,0,443.28934770898195,,10,443.27409758398426,443.28934770898195,443.28934770898195,0.02641104199574329,448.50853287498467,[np.float64(-0.0022222222222222222)],[np.float64(-0.05555555555555555)],[0],[0],[0],[5.234368167002685],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
162,0,162,[np.float64(0.4633333333333333)],[np.float64(-0.021111111111111112)],[1],[0],[0],[2.607297332986491],['target'],162,0,162,0,448.5493445839966,,10,448.5359837919823,448.5493445839966,448.5493445839966,0.027243457996519282,451.1433420839894,[np.float64(0.4633333333333333)],[np.float64(-0.021111111111111112)],[1],[0],[0],[2.607297332986491],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
163,0,163,[np.float64(0.08888888888888889)],[np.float64(-0.2222222222222222)],[1],[0],[0],[3.9581376249843743],['target'],163,0,163,0,451.1680388340028,,5,451.157211541984,451.1680388340028,451.1680388340028,0.013668500003404915,455.1154363749956,[np.float64(0.08888888888888889)],[np.float64(-0.2222222222222222)],[1],[0],[0],[3.9581376249843743],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
164,0,164,[np.float64(0.08888888888888889)],[np.float64(-0.2222222222222222)],[1],[0],[0],[0.1705097499943804],[None],164,0,164,0,455.15830795900547,,10,455.14395020899246,455.15830795900547,455.15830795900547,0.028288499976042658,455.3145162919827,[np.float64(0.08888888888888889)],[np.float64(-0.2222222222222222)],[1],[0],[0],[0.1705097499943804],[None],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
165,0,165,[np.float64(-0.4411111111111111)],[np.float64(0.4711111111111111)],[1],[0],[0],[3.9975217090104707],['target'],165,0,165,0,455.33627475000685,,5,455.32579033399816,455.33627475000685,455.33627475000685,0.011117750022094697,459.32339483400574,[np.float64(-0.4411111111111111)],[np.float64(0.4711111111111111)],[1],[0],[0],[3.9975217090104707],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
166,0,166,[np.float64(0.45444444444444443)],[np.float64(-0.43555555555555553)],[1],[0],[0],[2.627781832998153],['target'],166,0,166,0,459.35003637499176,,5,459.3376547090011,459.35003637499176,459.35003637499176,0.014121750020422041,461.9655222919828,[np.float64(0.45444444444444443)],[np.float64(-0.43555555555555553)],[1],[0],[0],[2.627781832998153],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
167,0,167,[np.float64(-0.15777777777777777)],[np.float64(-0.2588888888888889)],[1],[0],[0],[1.8157805829832796],['target'],167,0,167,0,461.9950131670048,,5,461.98295062498073,461.9950131670048,461.9950131670048,0.01723020800272934,463.79879266698845,[np.float64(-0.15777777777777777)],[np.float64(-0.2588888888888889)],[1],[0],[0],[1.8157805829832796],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
168,0,168,[np.float64(0.28555555555555556)],[np.float64(-0.40444444444444444)],[1],[0],[0],[2.4919369170092978],['target'],168,0,168,0,463.8399104170094,,10,463.8257630839944,463.8399104170094,463.8399104170094,0.02680741698713973,466.3177784589934,[np.float64(0.28555555555555556)],[np.float64(-0.40444444444444444)],[1],[0],[0],[2.4919369170092978],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
169,0,169,[np.float64(-0.04555555555555556)],[np.float64(0.49333333333333335)],[1],[0],[0],[4.491690082999412],['target'],169,0,169,0,466.3597802919976,,10,466.34532399999443,466.3597802919976,466.3597802919976,0.02730450002127327,470.8370772920025,[np.float64(-0.04555555555555556)],[np.float64(0.49333333333333335)],[1],[0],[0],[4.491690082999412],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
170,0,170,[np.float64(0.3844444444444444)],[np.float64(0.08777777777777777)],[1],[0],[0],[2.064440249989275],['target'],170,0,170,0,470.86111870899913,,5,470.8500693340029,470.86111870899913,470.86111870899913,0.012811124994186684,472.9145780839899,[np.float64(0.3844444444444444)],[np.float64(0.08777777777777777)],[1],[0],[0],[2.064440249989275],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
171,0,171,[np.float64(-0.04111111111111111)],[np.float64(0.41555555555555557)],[1],[0],[0],[5.536485749995336],['target'],171,0,171,0,472.95490387498285,,10,472.9407552499906,472.95490387498285,472.95490387498285,0.026017083000624552,478.47730620898074,[np.float64(-0.04111111111111111)],[np.float64(0.41555555555555557)],[1],[0],[0],[5.536485749995336],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
