reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
49,60,89,81,1,8,t,0.8679684170056134,None,8,1,81,4,280.4342869169777,,280.425887917052,280.4342869169777,281.4180543330731,281.4180543330731,281.427116750041,282.2953005420277,t,0.8679684170056134,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
95,115,200,82,2,8,t,1.9393321250099689,None,8,2,82,9,282.31056150002405,,282.30136300006416,282.31056150002405,283.29378533305135,283.29378533305135,283.30101929197554,285.23570525005925,t,1.9393321250099689,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
11,30,7,83,3,8,l,0.829989833990112,None,8,3,83,0,285.2511066250736,,285.2427533749724,285.2511066250736,286.22807033301797,286.22807033301797,286.26109966705553,287.06221333297435,l,0.829989833990112,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
40,55,62,84,4,8,t,1.643393583013676,None,8,4,84,3,287.0788382079918,,287.06984466698486,287.0788382079918,288.0606808330631,288.0606808330631,288.0773765000049,289.7123867080081,t,1.643393583013676,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
15,35,13,85,5,8,l,0.8395487080560997,None,8,5,85,1,289.72808091703337,,289.71878925000783,289.72808091703337,290.7106242500013,290.7106242500013,290.7178738330258,291.55251004197635,l,0.8395487080560997,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
78,80,162,86,6,8,t,0.9237218749476597,None,8,6,86,6,291.56654300005175,,291.55838966707233,291.56654300005175,292.55140050000045,292.55140050000045,292.56069954205304,293.4793925000122,t,0.9237218749476597,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
88,98,195,87,7,8,t,0.8655626670224592,None,8,7,87,8,293.49564283306245,,293.48663612501696,293.49564283306245,294.4776110830717,294.4776110830717,294.494459083071,295.3457914580358,t,0.8655626670224592,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
67,75,119,88,8,8,t,1.2902015830622986,None,8,8,88,5,295.36263250000775,,295.353337333072,295.36263250000775,296.3449674580479,296.3449674580479,296.3518435420701,297.64589487505145,t,1.2902015830622986,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
27,50,21,89,9,8,l,1.5057445421116427,None,8,9,89,2,297.6619027920533,,297.652962208027,297.6619027920533,298.6444090830628,298.6444090830628,298.65199925005436,300.15330566698685,l,1.5057445421116427,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
67,75,119,90,0,9,l,0.5719678750028834,None,9,0,90,5,300.1684392919997,,300.15982816705946,300.1684392919997,301.1515300000319,301.1515300000319,301.160948832985,301.7303412919864,l,0.5719678750028834,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
11,30,7,91,1,9,l,1.5191568339942023,None,9,1,91,0,301.7472804170102,,301.73739450005814,301.7472804170102,302.7279457920231,302.7279457920231,302.74441120796837,304.25333441700786,l,1.5191568339942023,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
27,50,21,92,2,9,l,2.350371583015658,None,9,2,92,2,304.2682962920517,,304.25998841703404,304.2682962920517,305.25186299998313,305.25186299998313,305.2613634580048,307.61280812497716,l,2.350371583015658,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
95,115,200,93,3,9,t,1.0818763329880312,None,9,3,93,9,307.6293686670251,,307.6197410420282,307.6293686670251,308.6113502919907,308.6113502919907,308.6278849169612,309.69609641702846,t,1.0818763329880312,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
15,35,13,94,4,9,l,0.8385612500132993,None,9,4,94,1,309.7114589170087,,309.7026480420027,309.7114589170087,310.6946266250452,310.6946266250452,310.70143316697795,311.5361552500399,l,0.8385612500132993,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
88,98,195,95,5,9,t,1.5922290000598878,None,9,5,95,8,311.54962704202626,,311.5412119580433,311.54962704202626,312.5350387500366,312.5350387500366,312.544495417038,314.1295761250658,t,1.5922290000598878,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
78,80,162,96,6,9,t,1.8750721249962226,None,9,6,96,6,314.14538674999494,,314.1361012500711,314.14538674999494,315.1279829170089,315.1279829170089,315.1354790000478,317.0129741670098,t,1.8750721249962226,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
85,95,180,97,7,9,t,5.007891207933426,None,9,7,97,7,317.02948033297434,,317.02011345804203,317.02948033297434,318.0113955420675,318.0113955420675,318.0280654169619,323.02983650006354,t,5.007891207933426,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
49,60,89,98,8,9,t,4.341293458011933,None,9,8,98,4,323.045951624983,,323.0367082080338,323.045951624983,324.0281446670415,324.0281446670415,324.04487600002903,328.37096308299806,t,4.341293458011933,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
40,55,62,99,9,9,t,2.2043600420001894,None,9,9,99,3,328.3863959170412,,328.3776547079906,328.3863959170412,329.3690047500422,329.3690047500422,329.3782777499873,331.579894250026,t,2.2043600420001894,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
