thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_dist,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
114,0,114,[np.float64(0.16555555555555557)],[np.float64(0.23555555555555555)],[1],[0],[0],[2.1663530000078026],['target'],114,0,114,0,278.7265718340059,,10,278.712851874996,278.7265718340059,278.7265718340059,0.02356216701446101,280.87927320899325,[np.float64(0.16555555555555557)],[np.float64(0.23555555555555555)],[1],[0],[0],[2.1663530000078026],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
115,0,115,[np.float64(-0.21222222222222223)],[np.float64(-0.36333333333333334)],[1],[0],[0],[3.6346405830117874],['target'],115,0,115,0,280.9053271250159,,5,280.8936751250003,280.9053271250159,280.9053271250159,0.014201375015545636,284.5284017919912,[np.float64(-0.21222222222222223)],[np.float64(-0.36333333333333334)],[1],[0],[0],[3.6346405830117874],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
116,0,116,[np.float64(-0.22777777777777777)],[np.float64(0.24222222222222223)],[1],[0],[0],[2.289728749979986],['target'],116,0,116,0,284.5716494170192,,10,284.5574574590137,284.5716494170192,284.5716494170192,0.02885629201773554,286.84727104200283,[np.float64(-0.22777777777777777)],[np.float64(0.24222222222222223)],[1],[0],[0],[2.289728749979986],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
117,0,117,[np.float64(0.2777777777777778)],[np.float64(0.09666666666666666)],[1],[0],[0],[1.9973823339969385],['target'],117,0,117,0,286.8753736670187,,5,286.8635634590173,286.8753736670187,286.8753736670187,0.01605395899969153,288.8610294169921,[np.float64(0.2777777777777778)],[np.float64(0.09666666666666666)],[1],[0],[0],[1.9973823339969385],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
118,0,118,[np.float64(0.3188888888888889)],[np.float64(-0.4388888888888889)],[1],[0],[0],[3.0187793750083074],['target'],118,0,118,0,288.8879396250122,,5,288.8761152919906,288.8879396250122,288.8879396250122,0.01489299998502247,291.89497487500194,[np.float64(0.3188888888888889)],[np.float64(-0.4388888888888889)],[1],[0],[0],[3.0187793750083074],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
119,0,119,[np.float64(0.41)],[np.float64(0.3)],[1],[0],[0],[3.1714128330058884],['target'],119,0,119,0,291.9359972499951,,10,291.92212375000236,291.9359972499951,291.9359972499951,0.026946375000989065,295.0935843340121,[np.float64(0.41)],[np.float64(0.3)],[1],[0],[0],[3.1714128330058884],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
120,0,120,[np.float64(0.41)],[np.float64(-0.3388888888888889)],[1],[0],[0],[2.380606708000414],['target'],120,0,120,0,295.124187917012,,10,295.1135048340075,295.124187917012,295.124187917012,0.019768375001149252,297.494174499996,[np.float64(0.41)],[np.float64(-0.3388888888888889)],[1],[0],[0],[2.380606708000414],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
121,0,121,[np.float64(-0.47888888888888886)],[np.float64(-0.2822222222222222)],[1],[0],[0],[1.989259541995125],['target'],121,0,121,0,297.5163625419955,,5,297.50630541701685,297.5163625419955,297.5163625419955,0.011943165998673066,299.49565458399593,[np.float64(-0.47888888888888886)],[np.float64(-0.2822222222222222)],[1],[0],[0],[1.989259541995125],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
122,0,122,[np.float64(0.11666666666666667)],[np.float64(-0.30777777777777776)],[1],[0],[0],[1.8317283329961356],[None],122,0,122,0,299.524069334002,,5,299.5121930000023,299.524069334002,299.524069334002,0.016344915988156572,301.343984792009,[np.float64(0.11666666666666667)],[np.float64(-0.30777777777777776)],[1],[0],[0],[1.8317283329961356],[None],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
123,0,123,[np.float64(-0.38)],[np.float64(0.49777777777777776)],[1],[0],[0],[2.949139416014077],['target'],123,0,123,0,301.38410816699616,,10,301.3698221670056,301.38410816699616,301.38410816699616,0.02567083400208503,304.31903929199325,[np.float64(-0.38)],[np.float64(0.49777777777777776)],[1],[0],[0],[2.949139416014077],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
124,0,124,[np.float64(0.05)],[np.float64(-0.25222222222222224)],[1],[0],[0],[5.677591125015169],['target'],124,0,124,0,304.3444873749977,,5,304.33341558399843,304.3444873749977,304.3444873749977,0.014179332996718585,310.01110529201105,[np.float64(0.05)],[np.float64(-0.25222222222222224)],[1],[0],[0],[5.677591125015169],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
125,0,125,[np.float64(0.37666666666666665)],[np.float64(0.2577777777777778)],[1],[0],[0],[2.786225749994628],['target'],125,0,125,0,310.03723783401074,,5,310.0259178749984,310.03723783401074,310.03723783401074,0.014621332986280322,312.8122305420111,[np.float64(0.37666666666666665)],[np.float64(0.2577777777777778)],[1],[0],[0],[2.786225749994628],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
126,0,126,[np.float64(0.31444444444444447)],[np.float64(0.27)],[1],[0],[0],[1.9206010840134695],['target'],126,0,126,0,312.852957916999,,10,312.8395129170094,312.852957916999,312.852957916999,0.027079541003331542,314.7601622499933,[np.float64(0.31444444444444447)],[np.float64(0.27)],[1],[0],[0],[1.9206010840134695],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
127,0,127,[np.float64(0.2222222222222222)],[np.float64(0.15888888888888889)],[1],[0],[0],[2.094690375000937],['target'],127,0,127,0,314.7795254169905,,5,314.7705222920049,314.7795254169905,314.7795254169905,0.010207541985437274,316.8653006250097,[np.float64(0.2222222222222222)],[np.float64(0.15888888888888889)],[1],[0],[0],[2.094690375000937],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
128,0,128,[np.float64(-0.35333333333333333)],[np.float64(-0.3511111111111111)],[1],[0],[0],[1.928974249982275],['target'],128,0,128,0,316.89478775000316,,5,316.88252258399734,316.89478775000316,316.89478775000316,0.017028458998538554,318.81155954199494,[np.float64(-0.35333333333333333)],[np.float64(-0.3511111111111111)],[1],[0],[0],[1.928974249982275],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
129,0,129,[np.float64(-0.09666666666666666)],[np.float64(0.34444444444444444)],[1],[0],[0],[1.7975799999840092],['target'],129,0,129,0,318.8371975000191,,5,318.82587108400185,318.8371975000191,318.8371975000191,0.014151667011901736,320.6235329170013,[np.float64(-0.09666666666666666)],[np.float64(0.34444444444444444)],[1],[0],[0],[1.7975799999840092],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
130,0,130,[np.float64(-0.33111111111111113)],[np.float64(0.49)],[1],[0],[0],[1.2579328329884447],['target'],130,0,130,0,320.6668055000191,,10,320.6520487090165,320.6668055000191,320.6668055000191,0.028314625000348315,321.91007408400765,[np.float64(-0.33111111111111113)],[np.float64(0.49)],[1],[0],[0],[1.2579328329884447],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
131,0,131,[np.float64(-0.0011111111111111111)],[np.float64(-0.4888888888888889)],[1],[0],[0],[2.155245083005866],['target'],131,0,131,0,321.93459020901355,,5,321.9235042920045,321.93459020901355,321.93459020901355,0.013223249989096075,324.0788163749967,[np.float64(-0.0011111111111111111)],[np.float64(-0.4888888888888889)],[1],[0],[0],[2.155245083005866],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
132,0,132,[np.float64(-0.37222222222222223)],[np.float64(-0.41333333333333333)],[1],[0],[0],[2.474061624991009],['target'],132,0,132,0,324.11916929201107,,10,324.1052617499954,324.11916929201107,324.11916929201107,0.02628262498183176,326.57939208400785,[np.float64(-0.37222222222222223)],[np.float64(-0.41333333333333333)],[1],[0],[0],[2.474061624991009],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
133,0,133,[np.float64(-0.15333333333333332)],[np.float64(0.4388888888888889)],[1],[0],[0],[1.8566727919969708],['target'],133,0,133,0,326.61694720899686,,10,326.60330895899097,326.61694720899686,326.61694720899686,0.02372108300914988,328.4600312919938,[np.float64(-0.15333333333333332)],[np.float64(0.4388888888888889)],[1],[0],[0],[1.8566727919969708],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
134,0,134,[np.float64(0.4911111111111111)],[np.float64(0.4711111111111111)],[1],[0],[0],[2.9726502080156934],['target'],134,0,134,0,328.49202629199135,,10,328.4805451249995,328.49202629199135,328.49202629199135,0.02033737499732524,331.4532851249969,[np.float64(0.4911111111111111)],[np.float64(0.4711111111111111)],[1],[0],[0],[2.9726502080156934],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
135,0,135,[np.float64(0.27111111111111114)],[np.float64(0.07444444444444444)],[1],[0],[0],[1.4439058749994729],['target'],135,0,135,0,331.4790469589934,,5,331.4676306670008,331.4790469589934,331.4790469589934,0.014140915998723358,332.911609917006,[np.float64(0.27111111111111114)],[np.float64(0.07444444444444444)],[1],[0],[0],[1.4439058749994729],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
136,0,136,[np.float64(-0.41888888888888887)],[np.float64(-0.07777777777777778)],[1],[0],[0],[2.122820832999423],['target'],136,0,136,0,332.9523767089995,,10,332.9382502500084,332.9523767089995,332.9523767089995,0.02647662500385195,335.0611202089931,[np.float64(-0.41888888888888887)],[np.float64(-0.07777777777777778)],[1],[0],[0],[2.122820832999423],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
137,0,137,[np.float64(0.10111111111111111)],[np.float64(0.45666666666666667)],[1],[0],[0],[2.523778000002494],['target'],137,0,137,0,335.082215500006,,5,335.0725655420101,335.082215500006,335.082215500006,0.01130587499937974,337.5964370839938,[np.float64(0.10111111111111111)],[np.float64(0.45666666666666667)],[1],[0],[0],[2.523778000002494],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
138,0,138,[np.float64(0.0044444444444444444)],[np.float64(-0.42444444444444446)],[1],[0],[0],[2.179144624999026],['target'],138,0,138,0,337.6392094590119,,10,337.6243200000026,337.6392094590119,337.6392094590119,0.02768262499012053,339.80351950001204,[np.float64(0.0044444444444444444)],[np.float64(-0.42444444444444446)],[1],[0],[0],[2.179144624999026],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
139,0,139,[np.float64(-0.02)],[np.float64(0.23777777777777778)],[0],[0],[0],[1.4055111249908805],['target'],139,0,139,0,339.82731920899823,,5,339.8164330419968,339.82731920899823,339.82731920899823,0.012745666987029836,341.2220397090132,[np.float64(-0.02)],[np.float64(0.23777777777777778)],[0],[0],[0],[1.4055111249908805],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
140,0,140,[np.float64(-0.058888888888888886)],[np.float64(-0.22)],[1],[0],[0],[2.6309267920150887],['target'],140,0,140,0,341.2509886670159,,5,341.239661708998,341.2509886670159,341.2509886670159,0.017417291994206607,343.87069000001065,[np.float64(-0.058888888888888886)],[np.float64(-0.22)],[1],[0],[0],[2.6309267920150887],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
141,0,141,[np.float64(0.3422222222222222)],[np.float64(0.45111111111111113)],[1],[0],[0],[2.157480249996297],['target'],141,0,141,0,343.900906416995,,5,343.88852737500565,343.900906416995,343.900906416995,0.01758720798534341,346.04607341700466,[np.float64(0.3422222222222222)],[np.float64(0.45111111111111113)],[1],[0],[0],[2.157480249996297],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
142,0,142,[np.float64(-0.1)],[np.float64(-0.19777777777777777)],[1],[0],[0],[1.5522314170084428],['target'],142,0,142,0,346.0724646250019,,5,346.0606588750088,346.0724646250019,346.0724646250019,0.014428833004785702,347.61296354199294,[np.float64(-0.1)],[np.float64(-0.19777777777777777)],[1],[0],[0],[1.5522314170084428],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
143,0,143,[np.float64(-0.4533333333333333)],[np.float64(0.37555555555555553)],[1],[0],[0],[2.4363925409852527],['target'],143,0,143,0,347.6395285000035,,5,347.62805645901244,347.6395285000035,347.6395285000035,0.014930208009900525,350.0645351250132,[np.float64(-0.4533333333333333)],[np.float64(0.37555555555555553)],[1],[0],[0],[2.4363925409852527],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
144,0,144,[np.float64(0.4955555555555556)],[np.float64(0.45555555555555555)],[1],[0],[0],[4.246519708016422],['target'],144,0,144,0,350.0935345420148,,5,350.08189012500225,350.0935345420148,350.0935345420148,0.017166542005725205,354.32849004201125,[np.float64(0.4955555555555556)],[np.float64(0.45555555555555555)],[1],[0],[0],[4.246519708016422],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
145,0,145,[np.float64(0.3088888888888889)],[np.float64(0.034444444444444444)],[1],[0],[0],[3.7875144999998156],['target'],145,0,145,0,354.372653917002,,10,354.35801424999954,354.372653917002,354.372653917002,0.029332582984352484,358.1455766670115,[np.float64(0.3088888888888889)],[np.float64(0.034444444444444444)],[1],[0],[0],[3.7875144999998156],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
146,0,146,[np.float64(-0.08666666666666667)],[np.float64(0.10777777777777778)],[1],[0],[0],[2.005455082980916],['target'],146,0,146,0,358.1672600840102,,5,358.1570374589937,358.1672600840102,358.1672600840102,0.011297292017843574,360.16256799999974,[np.float64(-0.08666666666666667)],[np.float64(0.10777777777777778)],[1],[0],[0],[2.005455082980916],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
147,0,147,[np.float64(-0.29888888888888887)],[np.float64(-0.2)],[1],[0],[0],[4.043079082999611],['target'],147,0,147,0,360.2026154999912,,10,360.1886608749919,360.2026154999912,360.2026154999912,0.025928374991053715,364.23180841701105,[np.float64(-0.29888888888888887)],[np.float64(-0.2)],[1],[0],[0],[4.043079082999611],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
148,0,148,[np.float64(0.0011111111111111111)],[np.float64(-0.21777777777777776)],[1],[0],[0],[1.6553651669819374],['target'],148,0,148,0,364.2732788340072,,10,364.2583592919982,364.2732788340072,364.2732788340072,0.02635704100248404,365.9137928750133,[np.float64(0.0011111111111111111)],[np.float64(-0.21777777777777776)],[1],[0],[0],[1.6553651669819374],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
149,0,149,[np.float64(-0.32222222222222224)],[np.float64(-0.21555555555555556)],[1],[0],[0],[1.8192952919926029],['target'],149,0,149,0,365.9382797500002,,5,365.927598750015,365.9382797500002,365.9382797500002,0.013606958003947511,367.74696887499886,[np.float64(-0.32222222222222224)],[np.float64(-0.21555555555555556)],[1],[0],[0],[1.8192952919926029],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
150,0,150,[np.float64(0.18444444444444444)],[np.float64(0.3188888888888889)],[1],[0],[0],[2.726539415976731],['target'],150,0,150,0,367.77246541701606,,5,367.76122937499895,367.77246541701606,367.77246541701606,0.014096375001827255,370.48785541701363,[np.float64(0.18444444444444444)],[np.float64(0.3188888888888889)],[1],[0],[0],[2.726539415976731],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
151,0,151,[np.float64(-0.14888888888888888)],[np.float64(-0.4722222222222222)],[0],[0],[0],[3.121704665973084],['target'],151,0,151,0,370.53324233400053,,10,370.51751441700617,370.53324233400053,370.53324233400053,0.029466417006915435,373.6393040000112,[np.float64(-0.14888888888888888)],[np.float64(-0.4722222222222222)],[0],[0],[0],[3.121704665973084],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
152,0,152,[np.float64(-0.4211111111111111)],[np.float64(-0.47)],[0],[0],[0],[4.556386833020952],['target'],152,0,152,0,373.6807455419912,,10,373.6672371670138,373.6807455419912,373.6807455419912,0.027684083994245157,378.2237142499944,[np.float64(-0.4211111111111111)],[np.float64(-0.47)],[0],[0],[0],[4.556386833020952],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
153,0,153,[np.float64(-0.1922222222222222)],[np.float64(-0.31555555555555553)],[1],[0],[0],[1.4897915839974303],['target'],153,0,153,0,378.2502754169982,,5,378.23972754200804,378.2502754169982,378.2502754169982,0.015762999973958358,379.7296004999953,[np.float64(-0.1922222222222222)],[np.float64(-0.31555555555555553)],[1],[0],[0],[1.4897915839974303],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
154,0,154,[np.float64(-0.5022222222222222)],[np.float64(-0.021111111111111112)],[1],[0],[0],[3.1251625420118216],['target'],154,0,154,0,379.8635145839944,,10,379.85396387500805,379.8635145839944,379.8635145839944,0.12415645900182426,382.9791942090087,[np.float64(-0.5022222222222222)],[np.float64(-0.021111111111111112)],[1],[0],[0],[3.1251625420118216],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
155,0,155,[np.float64(-0.08444444444444445)],[np.float64(0.11888888888888889)],[1],[0],[0],[1.7937419590016361],['target'],155,0,155,0,383.0147595000162,,10,383.00176091701724,383.0147595000162,383.0147595000162,0.022396833985112607,384.7955607089971,[np.float64(-0.08444444444444445)],[np.float64(0.11888888888888889)],[1],[0],[0],[1.7937419590016361],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
156,0,156,[np.float64(-0.29555555555555557)],[np.float64(-0.07)],[1],[0],[0],[2.1232366659969557],['target'],156,0,156,0,384.8172490420111,,5,384.8069992919918,384.8172490420111,384.8172490420111,0.011262249987339601,386.9303276250139,[np.float64(-0.29555555555555557)],[np.float64(-0.07)],[1],[0],[0],[2.1232366659969557],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
157,0,157,[np.float64(-0.3088888888888889)],[np.float64(-0.17888888888888888)],[1],[0],[0],[1.366196624992881],['target'],157,0,157,0,386.9585417920025,,5,386.9465708750067,386.9585417920025,386.9585417920025,0.016051625018008053,388.3128332920023,[np.float64(-0.3088888888888889)],[np.float64(-0.17888888888888888)],[1],[0],[0],[1.366196624992881],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
158,0,158,[np.float64(0.017777777777777778)],[np.float64(-0.11)],[1],[0],[0],[1.7112399170000572],['target'],158,0,158,0,388.33894637500634,,5,388.32748008400085,388.33894637500634,388.33894637500634,0.01448795897886157,390.03883379200124,[np.float64(0.017777777777777778)],[np.float64(-0.11)],[1],[0],[0],[1.7112399170000572],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
159,0,159,[np.float64(-0.31666666666666665)],[np.float64(0.36777777777777776)],[1],[0],[0],[2.0023564159928355],[None],159,0,159,0,390.06902666701353,,5,390.05675991700264,390.06902666701353,390.06902666701353,0.017678540985798463,392.05919670901494,[np.float64(-0.31666666666666665)],[np.float64(0.36777777777777776)],[1],[0],[0],[2.0023564159928355],[None],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
160,0,160,[np.float64(-0.31666666666666665)],[np.float64(0.18222222222222223)],[1],[0],[0],[3.2414547500084154],['target'],160,0,160,0,392.1022751670098,,10,392.08768037499976,392.1022751670098,392.1022751670098,0.028280917002120987,395.32918316699215,[np.float64(-0.31666666666666665)],[np.float64(0.18222222222222223)],[1],[0],[0],[3.2414547500084154],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
161,0,161,[np.float64(-0.12)],[np.float64(0.15222222222222223)],[1],[0],[0],[1.9897529589943588],['target'],161,0,161,0,395.3504903340072,,5,395.3403769170109,395.3504903340072,395.3504903340072,0.011042166006518528,397.3302093750099,[np.float64(-0.12)],[np.float64(0.15222222222222223)],[1],[0],[0],[1.9897529589943588],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
162,0,162,[np.float64(-0.4488888888888889)],[np.float64(0.42333333333333334)],[1],[0],[0],[2.9856796660169493],['target'],162,0,162,0,397.35641425001086,,5,397.3448852089932,397.35641425001086,397.35641425001086,0.01450425002258271,400.3306532500137,[np.float64(-0.4488888888888889)],[np.float64(0.42333333333333334)],[1],[0],[0],[2.9856796660169493],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
163,0,163,[np.float64(0.4577777777777778)],[np.float64(-0.35)],[0],[0],[0],[2.348838874982903],['target'],163,0,163,0,400.3720211670152,,10,400.35742129199207,400.3720211670152,400.3720211670152,0.026571207999950275,402.7063197919924,[np.float64(0.4577777777777778)],[np.float64(-0.35)],[0],[0],[0],[2.348838874982903],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
164,0,164,[np.float64(0.08333333333333333)],[np.float64(0.25222222222222224)],[1],[0],[0],[2.300991875003092],['target'],164,0,164,0,402.74013750001905,,10,402.7282531670062,402.74013750001905,402.74013750001905,0.021758499991847202,405.0292982090032,[np.float64(0.08333333333333333)],[np.float64(0.25222222222222224)],[1],[0],[0],[2.300991875003092],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
165,0,165,[np.float64(-0.49333333333333335)],[np.float64(-0.24333333333333335)],[1],[0],[0],[2.265181916009169],['target'],165,0,165,0,405.06153704199824,,10,405.04972862501745,405.06153704199824,405.06153704199824,0.020280249998904765,407.31498604200897,[np.float64(-0.49333333333333335)],[np.float64(-0.24333333333333335)],[1],[0],[0],[2.265181916009169],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
166,0,166,[np.float64(0.4766666666666667)],[np.float64(0.005555555555555556)],[1],[0],[0],[2.0527319999819156],['target'],166,0,166,0,407.33919791699736,,5,407.3282107920095,407.33919791699736,407.33919791699736,0.013023125007748604,409.3810325000086,[np.float64(0.4766666666666667)],[np.float64(0.005555555555555556)],[1],[0],[0],[2.0527319999819156],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
167,0,167,[np.float64(0.16555555555555557)],[np.float64(0.3688888888888889)],[1],[0],[0],[1.8887283749936614],['target'],167,0,167,0,409.4212399169919,,10,409.4070906669949,409.4212399169919,409.4212399169919,0.02585683300276287,411.29586179199396,[np.float64(0.16555555555555557)],[np.float64(0.3688888888888889)],[1],[0],[0],[1.8887283749936614],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
168,0,168,[np.float64(0.47888888888888886)],[np.float64(-0.1388888888888889)],[1],[0],[0],[2.571688540978357],['target'],168,0,168,0,411.3165966249944,,5,411.3072372500028,411.3165966249944,411.3165966249944,0.011225916998228058,413.8790012919926,[np.float64(0.47888888888888886)],[np.float64(-0.1388888888888889)],[1],[0],[0],[2.571688540978357],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
169,0,169,[np.float64(-0.2588888888888889)],[np.float64(0.39)],[1],[0],[0],[2.8274496249796357],['target'],169,0,169,0,413.91914737501065,,10,413.90525924999383,413.91914737501065,413.91914737501065,0.02608966699335724,416.73277750000125,[np.float64(-0.2588888888888889)],[np.float64(0.39)],[1],[0],[0],[2.8274496249796357],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
170,0,170,[np.float64(0.4088888888888889)],[np.float64(-0.37555555555555553)],[1],[0],[0],[2.7000058330013417],['target'],170,0,170,0,416.7579109999933,,5,416.74707450001733,416.7579109999933,416.7579109999933,0.014090416021645069,419.4471722500166,[np.float64(0.4088888888888889)],[np.float64(-0.37555555555555553)],[1],[0],[0],[2.7000058330013417],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
171,0,171,[np.float64(-0.27)],[np.float64(0.4022222222222222)],[0],[0],[0],[3.998080416000448],['target'],171,0,171,0,419.49080212501576,,10,419.4759097920032,419.49080212501576,419.49080212501576,0.02853258399409242,423.4740590839938,[np.float64(-0.27)],[np.float64(0.4022222222222222)],[0],[0],[0],[3.998080416000448],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
